gene_name,vector_idx
RP11-297A16.2,2906
CREM,2907
RP11-425A6.5,2908
PCAT5,2909
RP11-309N24.1,2910
ANKRD30A,2911
RP11-162G10.5,2912
RP11-351D16.3,2913
FXYD4,2914
RP11-517P14.2,2915
ZNF32-AS3,2916
RASSF4,2917
C10orf10,2918
ALOX5,2919
NCOA4,2920
PTPN20,2921
WDFY4,2922
PGBD3,2923
C10orf53,2924
RP11-96B5.3,2925
SLC16A9,2926
CDK1,2927
ARID5B,2928
EGR2,2929
JMJD1C,2930
JMJD1C-AS1,2931
RP11-179K3.2,2932
RP11-153K11.3,2933
DDX21,2934
SRGN,2935
NPFFR1,2936
PRF1,2937
UNC5B,2938
UNC5B-AS1,2939
C10orf54,2940
PSAP,2941
CHST3,2942
SPOCK2,2943
DDIT4,2944
RP11-442H21.2,2945
PLA2G12B,2946
CFAP70,2947
RP11-537A6.9,2948
MYOZ1,2949
RP11-464F9.21,2950
ZSWIM8,2951
PLAU,2952
VCL,2953
DUSP13,2954
ZNF503-AS1,2955
ZNF503,2956
RP11-399K21.14,2957
RP11-399K21.10,2958
C10orf11,2959
RP13-39P12.3,2960
ZMIZ1-AS1,2961
NUTM2B,2962
SH2D4B,2963
RP11-338I21.1,2964
LINC00858,2965
LDB3,2966
MMRN2,2967
SNCG,2968
ADIRF,2969
ANKRD22,2970
ACTA2,2971
FAS,2972
IFIT2,2973
IFIT3,2974
IFIT1B,2975
HTR7,2976
HHEX,2977
FFAR4,2978
HELLS,2979
CYP2C18,2980
ENTPD1,2981
BLNK,2982
HOGA1,2983
SFRP5,2984
CRTAC1,2985
PYROXD2,2986
HPSE2,2987
CNNM1,2988
DNMBP-AS1,2989
PKD2L1,2990
SLF2,2991
LINC01514,2992
RP11-107I14.4,2993
RP11-225H22.4,2994
CALHM1,2995
CALHM3,2996
CFAP58-AS1,2997
LINC01435,2998
ADD3,2999
DUSP5,3000
RP11-313D6.3,3001
SHOC2,3002
ACSL5,3003
RP11-324O2.3,3004
ADRB1,3005
ABLIM1,3006
RP11-383C6.2,3007
RP11-539I5.1,3008
ENO4,3009
EMX2OS,3010
RP11-354M20.3,3011
FAM45A,3012
PLPP4,3013
RP11-95I16.4,3014
FGFR2,3015
ATE1-AS1,3016
RP11-500G22.4,3017
TACC2,3018
BTBD16,3019
HMX3,3020
RP11-282I1.1,3021
CHST15,3022
FAM53B-AS1,3023
EDRF1-AS1,3024
C10orf90,3025
FOXI2,3026
PTPRE,3027
MKI67,3028
LINC01163,3029
TCERG1L,3030
ABC11-4932300O16.1,3031
RP11-432J24.5,3032
CFAP46,3033
KNDC1,3034
MIR202HG,3035
RP13-49I15.6,3036
ADAM8,3037
PRAP1,3038
CALY,3039
RP11-598F7.3,3040
RP11-598F7.4,3041
SLC6A13,3042
FBXL14,3043
CACNA2D4,3044
RP5-1096D14.3,3045
RP5-1096D14.6,3046
CACNA1C-AS2,3047
TSPAN9,3048
FGF23,3049
AKAP3,3050
RP11-429A20.3,3051
RP11-1038A11.3,3052
RP11-319E16.2,3053
VWF,3054
CD9,3055
SCNN1A,3056
TAPBPL,3057
RP1-102E24.10,3058
GAPDH,3059
IFFO1,3060
RP5-940J5.8,3061
LPAR5,3062
ACRBP,3063
RP4-761J14.10,3064
CD4,3065
U47924.32,3066
PTPN6,3067
U47924.27,3068
C1RL,3069
ABC12-49244600F4.4,3070
NANOG,3071
SLC2A3,3072
C3AR1,3073
CLEC4A,3074
CLEC6A,3075
CLEC4D,3076
CLEC4E,3077
RP11-20D14.6,3078
A2ML1,3079
A2M-AS1,3080
A2M,3081
KLRB1,3082
CD69,3083
CLEC2B,3084
AC091814.3,3085
OLR1,3086
TMEM52B,3087
GABARAPL1,3088
KLRC3,3089
KLRC1,3090
TAS2R9,3091
TAS2R46,3092
LINC01252,3093
RP11-180M15.6,3094
CDKN1B,3095
GSG1,3096
EMP1,3097
RP11-174G6.1,3098
ART4,3099
MGP,3100
ERP27,3101
ARHGDIB,3102
PDE6H,3103
EPS8,3104
RERGL,3105
PLCZ1,3106
SLCO1A2,3107
IAPP,3108
LDHB,3109
SOX5,3110
C12orf77,3111
LRMP,3112
RP11-713N11.6,3113
RP11-295I5.3,3114
RP11-707G18.1,3115
RASSF8-AS1,3116
BHLHE41,3117
SSPN,3118
ITPR2,3119
RP11-421F16.3,3120
STK38L,3121
RP11-709A23.1,3122
RP11-860B13.1,3123
PTHLH,3124
RP11-946L16.1,3125
RP11-946L16.2,3126
RP11-996F15.4,3127
RP11-771K4.1,3128
RP11-467L13.7,3129
KIAA1551,3130
RP11-50I19.2,3131
FGD4,3132
SYT10,3133
RP11-847H18.2,3134
RP11-630C16.2,3135
PRICKLE1,3136
RP11-328C8.4,3137
RP11-547C5.1,3138
RP11-547C5.2,3139
ADAMTS20,3140
RP11-352M15.1,3141
SLC38A2,3142
RP11-96H19.1,3143
RP11-474P2.4,3144
RP11-474P2.6,3145
AMIGO2,3146
PCED1B,3147
RP11-89H19.1,3148
COL2A1,3149
RP11-474C8.8,3150
RP11-370I10.12,3151
RP11-370I10.10,3152
H1FNT,3153
RP11-370I10.11,3154
C12orf54,3155
OR8S1,3156
LALBA,3157
RP11-579D7.4,3158
RND1,3159
TUBA1B,3160
TUBA1A,3161
TUBA1C,3162
DNAJC22,3163
KCNH3,3164
RP11-133N21.10,3165
FAIM2,3166
RP11-70F11.8,3167
AQP2,3168
AQP6,3169
LIMA1,3170
METTL7A,3171
RP11-407N8.5,3172
DAZAP2,3173
BIN2,3174
CELA1,3175
SLC4A8,3176
RP11-923I11.3,3177
ANKRD33,3178
ACVRL1,3179
NR4A1,3180
RP11-1100L3.8,3181
KRT7,3182
KRT86,3183
KRT81,3184
KRT79,3185
KRT8,3186
KRT18,3187
IGFBP6,3188
SOAT2,3189
CSAD,3190
ITGB7,3191
PFDN5,3192
RP11-680A11.5,3193
AMHR2,3194
RP11-793H13.3,3195
CALCOCO1,3196
RP11-686F15.2,3197
HOXC13,3198
FLJ12825,3199
RP11-834C11.5,3200
RP11-834C11.15,3201
RP11-834C11.11,3202
RP11-968A15.2,3203
RP11-753H16.3,3204
GPR84,3205
NCKAP1L,3206
PDE1B,3207
MUCL1,3208
OR6C76,3209
OR6C2,3210
CD63,3211
MMP19,3212
RAB5B,3213
MYL6,3214
STAT2,3215
APOF,3216
TAC3,3217
LRP1,3218
STAC3,3219
RP11-756H6.1,3220
INHBE,3221
ARHGAP9,3222
DDIT3,3223
DTX3,3224
OS9,3225
RP11-620J15.1,3226
RP11-620J15.2,3227
RP11-620J15.3,3228
LRIG3,3229
FAM19A2,3230
RP11-415I12.3,3231
C12orf56,3232
RP11-338E21.1,3233
GNS,3234
RP11-629N8.3,3235
MSRB3,3236
RP11-230G5.2,3237
HMGA2,3238
RP11-123O10.4,3239
RP11-81H14.2,3240
RP11-637A17.2,3241
RP11-1143G9.5,3242
LYZ,3243
RP11-1143G9.4,3244
RP11-588G21.2,3245
CTD-2021H9.2,3246
TPH2,3247
RP11-314D7.2,3248
RP11-274M17.3,3249
GLIPR1,3250
PHLDA1,3251
RP11-290L1.2,3252
NAV3,3253
RP11-754N21.1,3254
RP11-359M6.1,3255
PPP1R12A,3256
RP11-263K4.3,3257
TMTC2,3258
NTS,3259
POC1B-GALNT4,3260
LINC00936,3261
LUM,3262
DCN,3263
RP11-693J15.6,3264
BTG1,3265
RP11-796E2.4,3266
CLLU1,3267
RP11-693J15.5,3268
PLEKHG7,3269
RP11-511B23.1,3270
RP11-511B23.2,3271
RP11-202G11.2,3272
RP11-486A14.2,3273
SOCS2,3274
RP11-887P2.5,3275
AMDHD1,3276
HAL,3277
RP11-256L6.3,3278
RP11-256L6.2,3279
RP11-181C3.1,3280
SLC17A8,3281
RP11-285E23.2,3282
PMCH,3283
IGF1,3284
ASCL1,3285
HSP90B1,3286
GLT8D2,3287
RP11-818F20.5,3288
RP11-61E11.1,3289
CKAP4,3290
RP11-651L5.3,3291
TCP11L2,3292
SELPLG,3293
USP30-AS1,3294
RP11-837J7.4,3295
ARPC3,3296
HVCN1,3297
RP3-473L9.4,3298
RASAL1,3299
SDSL,3300
LHX5-AS1,3301
TBX3,3302
RP11-497G19.7,3303
RP11-240G22.5,3304
TESC,3305
RP11-136L23.2,3306
TAOK3,3307
RP11-131L12.2,3308
SRRM4,3309
HSPB8,3310
CCDC60,3311
TMEM233,3312
RP1-127H14.3,3313
PLA2G1B,3314
GATC,3315
DYNLL1,3316
HNF1A,3317
OASL,3318
P2RX7,3319
P2RX4,3320
RP11-711D18.2,3321
MORN3,3322
RP11-347I19.8,3323
LRRC43,3324
HCAR2,3325
RP11-197N18.7,3326
RP11-338K17.8,3327
RP11-380L11.4,3328
DNAH10OS,3329
UBC,3330
THRIL,3331
LINC00939,3332
LINC00944,3333
LINC00507,3334
RP11-669N7.2,3335
ADGRD1,3336
RP11-243M5.1,3337
RP13-507P19.2,3338
RP11-417L19.2,3339
RP13-977J11.9,3340
RP13-977J11.2,3341
GALNT9,3342
RP13-895J2.6,3343
RP13-714J12.1,3344
RP13-672B3.2,3345
RP11-46H11.3,3346
RP11-442J17.3,3347
TUBA3C,3348
CRYL1,3349
LINC00539,3350
LINC00540,3351
LINC00327,3352
TNFRSF19,3353
RP11-271M24.2,3354
ATP8A2,3355
GPR12,3356
USP12-AS2,3357
RP11-428O18.6,3358
CDX2,3359
FLT1,3360
SLC46A3,3361
LINC00427,3362
ALOX5AP,3363
TEX26-AS1,3364
LINC00545,3365
FRY,3366
N4BP2L1,3367
N4BP2L2,3368
NBEA,3369
SMAD9,3370
TRPC4,3371
RP11-93G5.1,3372
LINC00571,3373
LINC00437,3374
NHLRC3,3375
LINC00548,3376
ELF1,3377
RGCC,3378
EPSTI1,3379
DNAJC15,3380
CCDC122,3381
SMIM2-AS1,3382
SERP2,3383
TUSC8,3384
TSC22D1,3385
TSC22D1-AS1,3386
TPT1-AS1,3387
RP11-290D2.3,3388
SLC25A30-AS1,3389
KIAA0226L,3390
RP11-279N8.1,3391
ITM2B,3392
LPAR6,3393
LINC00462,3394
CYSLTR2,3395
FNDC3A,3396
SETDB2,3397
ARL11,3398
DLEU7-AS1,3399
FAM124A,3400
SERPINE3,3401
INTS6,3402
INTS6-AS1,3403
CCDC70,3404
CKAP2,3405
LECT1,3406
PCDH8,3407
PCDH17,3408
PCDH9,3409
COMMD6,3410
LMO7DN,3411
RP11-52L5.6,3412
SLITRK6,3413
SLITRK5,3414
LINC00379,3415
SOX21,3416
DNAJC3-AS1,3417
DNAJC3,3418
HS6ST3,3419
RP11-65L19.4,3420
FARP1,3421
FARP1-AS1,3422
STK24-AS1,3423
SLC15A1,3424
GPR183,3425
RP11-214F16.8,3426
LINC00449,3427
PCCA-AS1,3428
RP11-29B2.6,3429
TEX30,3430
LINC00460,3431
EFNB2,3432
ARGLU1,3433
MYO16,3434
RP11-54H7.4,3435
LINC00370,3436
LINC00346,3437
ANKRD10,3438
LINC00431,3439
MCF2L,3440
F10-AS1,3441
GRTP1-AS1,3442
TMEM255B,3443
LINC00565,3444
CTD-2314B22.1,3445
TEP1,3446
RNASE6,3447
RNASE3,3448
RP11-219E7.4,3449
RNASE2,3450
SLC39A2,3451
RNASE7,3452
RPGRIP1,3453
TRDV2,3454
TRDC,3455
TRAC,3456
AE000662.92,3457
ABHD4,3458
LRP10,3459
CEBPE,3460
SLC7A8,3461
PPP1R3E,3462
CMTM5,3463
MYH6,3464
JPH4,3465
DHRS2,3466
PSME1,3467
RP11-468E2.5,3468
RP11-468E2.4,3469
IRF9,3470
REC8,3471
RP11-468E2.10,3472
TSSK4,3473
CIDEB,3474
ADCY4,3475
RP11-80A15.1,3476
GZMB,3477
LINC00645,3478
RP11-596D21.1,3479
CTD-2213F21.3,3480
NPAS3,3481
NFKBIA,3482
RP11-259K15.2,3483
NKX2-8,3484
FOXA1,3485
TTC6,3486
RP11-111A21.1,3487
RP11-662J14.2,3488
KLHL28,3489
LINC00871,3490
MDGA2,3491
RP11-831F12.2,3492
MAP4K5,3493
ATL1,3494
RP11-286O18.1,3495
PYGL,3496
ABHD12B,3497
RP11-102G14.1,3498
GNG2,3499
RP11-841O20.2,3500
RP11-589M4.3,3501
SAMD4A,3502
LGALS3,3503
RP11-665C16.6,3504
LINC00520,3505
RP11-930O11.3,3506
RP11-1085N6.3,3507
OTX2-AS1,3508
RP11-932A10.1,3509
C14orf105,3510
RP11-409I10.2,3511
C14orf37,3512
TOMM20L,3513
RP11-16B13.1,3514
CTD-2184C24.2,3515
HIF1A-AS1,3516
HIF1A-AS2,3517
CTD-2302E22.4,3518
CTD-2555O16.1,3519
ZBTB25,3520
ZBTB1,3521
HSPA2,3522
GPX2,3523
RP11-840I19.5,3524
MPP5,3525
ATP6V1D,3526
TMEM229B,3527
CTD-2566J3.1,3528
ZFP36L1,3529
RP11-817G13.3,3530
CCDC177,3531
SLC10A1,3532
SMOC1,3533
RP11-486O13.2,3534
ADAM20P1,3535
ADAM20,3536
LINC01269,3537
RP6-65G23.5,3538
RGS6,3539
AC005477.1,3540
RP4-647C14.2,3541
NUMB,3542
RP4-693M11.3,3543
ELMSAN1,3544
RP5-1021I20.1,3545
RP5-1021I20.5,3546
FAM161B,3547
RP3-449M8.9,3548
NPC2,3549
CTD-3075F15.1,3550
FOS,3551
LINC01220,3552
VASH1,3553
LRRC74A,3554
RP11-7F17.8,3555
RP11-7F17.5,3556
ADCK1,3557
RP11-406A9.2,3558
FLRT2,3559
RP11-1152H15.1,3560
GPR65,3561
LINC01146,3562
RP11-507K2.2,3563
RP11-356K23.2,3564
ITPK1-AS1,3565
IFI27L2,3566
PPP4R4,3567
DICER1-AS1,3568
TCL1A,3569
RP11-164H13.1,3570
RP11-433J8.1,3571
RP11-433J8.2,3572
LINC01550,3573
RP11-688G15.3,3574
RP11-543C4.1,3575
HHIPL1,3576
SLC25A47,3577
RP11-638I2.9,3578
DLK1,3579
RP11-8L8.2,3580
CTD-2017C7.2,3581
RP11-1017G21.6,3582
HSP90AA1,3583
RP11-365N19.2,3584
TNFAIP2,3585
RP11-45P15.4,3586
CKB,3587
LINC00637,3588
C14orf180,3589
CTD-3051D23.1,3590
PLD4,3591
GPR132,3592
IGHV4-34,3593
RP11-854K16.3,3594
RP11-32B5.7,3595
GOLGA6L22,3596
GOLGA6L1,3597
NPAP1,3598
GABRG3,3599
RP11-578F21.6,3600
FAM189A1,3601
RP11-680F8.3,3602
CHRFAM7A,3603
AC026150.8,3604
GOLGA8Q,3605
RP11-932O9.7,3606
RP11-16E12.1,3607
RP11-1000B6.8,3608
GOLGA8N,3609
RP11-1000B6.5,3610
SCG5,3611
RP11-3D4.4,3612
CHRM5,3613
SLC12A6,3614
RP11-1084A12.2,3615
ACTC1,3616
RP11-128A17.1,3617
C15orf53,3618
THBS1,3619
RP11-521C20.5,3620
BMF,3621
PAK6,3622
PLCB2,3623
RP11-133K1.6,3624
PPP1R14D,3625
SPINT1,3626
CHP1,3627
NUSAP1,3628
RP11-380D11.2,3629
JMJD7-PLA2G4B,3630
PLA2G4E-AS1,3631
CAPN3,3632
RP11-265N6.2,3633
EPB42,3634
TGM5,3635
MAP1A,3636
STRC,3637
PATL2,3638
B2M,3639
C15orf43,3640
DUOXA2,3641
DUOXA1,3642
RP11-519G16.2,3643
SLC28A2,3644
SHC4,3645
RP11-138E16.1,3646
SECISBP2L,3647
ATP8B4,3648
CTD-2647E9.3,3649
HDC,3650
GABPB1-AS1,3651
CTD-2378E12.1,3652
CYP19A1,3653
RP11-108K3.2,3654
RP11-707P17.2,3655
SCG3,3656
TMOD2,3657
RP11-56B16.5,3658
GNB5,3659
CTD-2184D3.7,3660
CCPG1,3661
PRTG,3662
MYZAP,3663
LIPC,3664
RP11-50C13.1,3665
CCNB2,3666
ANXA2,3667
RP11-299H22.1,3668
TPM1,3669
RP11-244F12.2,3670
RP11-69G7.1,3671
LACTB,3672
AC007950.1,3673
DAPK2,3674
PPIB,3675
KIAA0101,3676
OAZ2,3677
PIF1,3678
CTD-2017F17.1,3679
RASL12,3680
RP11-325L12.7,3681
IGDCC3,3682
RP11-798K3.2,3683
RP11-34F13.2,3684
NOX5,3685
EWSAT1,3686
PCAT29,3687
LARP6,3688
RP11-1006G14.1,3689
HIGD2B,3690
ADPGK-AS1,3691
ISLR2,3692
STRA6,3693
CYP11A1,3694
CTD-2311M21.3,3695
SEMA7A,3696
CTD-3154N5.2,3697
CTD-3154N5.1,3698
CYP1A1,3699
PTPN9,3700
CTD-2026K11.4,3701
DNM1P35,3702
NRG4,3703
TMEM266,3704
RP11-593F23.1,3705
ISL2,3706
LINGO1-AS1,3707
RP11-114H24.6,3708
SH2D7,3709
RP11-650L12.1,3710
PSMA4,3711
CHRNA3,3712
RP11-16K12.1,3713
BCL2A1,3714
RP11-210M15.1,3715
ABHD17C,3716
IL16,3717
STARD5,3718
LINC01583,3719
CPEB1-AS1,3720
RP11-752G15.8,3721
TM6SF1,3722
RP11-182J1.5,3723
AKAP13,3724
RP11-815J21.4,3725
RP11-158M2.4,3726
NTRK3,3727
ISG20,3728
ACAN,3729
MFGE8,3730
ARPIN,3731
IDH2,3732
NGRN,3733
RP11-697E2.11,3734
CTD-3065B20.3,3735
FURIN,3736
FES,3737
AC068831.15,3738
PRC1,3739
SV2B,3740
CRAT37,3741
ST8SIA2,3742
CHD2,3743
RGMA,3744
RP11-76E17.2,3745
RP11-76E17.3,3746
NR2F2-AS1,3747
RP11-327J17.8,3748
NR2F2,3749
ARRDC4,3750
RP11-6O2.2,3751
CTD-3076O17.1,3752
CERS3,3753
RP11-505E24.3,3754
RP11-505E24.2,3755
RP11-424I19.2,3756
AC140725.4,3757
HBZ,3758
HBA2,3759
HBA1,3760
FAM234A,3761
AC004754.3,3762
NHLRC4,3763
LA16c-349E10.1,3764
LA16c-306A4.1,3765
RP11-616M22.7,3766
LA16c-358B7.3,3767
LA16c-390E6.4,3768
HAGH,3769
XX-DJ76P10__A.2,3770
HS3ST6,3771
MSRB1,3772
RPL3L,3773
SNHG9,3774
NOXO1,3775
NPW,3776
RP11-715J22.3,3777
CTD-3126B10.4,3778
PRSS22,3779
LA16c-321D4.2,3780
LA16c-380H5.3,3781
CLDN9,3782
CLDN6,3783
TNFRSF12A,3784
CCDC64B,3785
MMP25,3786
IL32,3787
RP11-473M20.16,3788
AJ003147.8,3789
OR1F1,3790
LINC00921,3791
LA16c-360H6.3,3792
MTRNR2L4,3793
RP11-461A8.1,3794
DNASE1,3795
RP11-461A8.5,3796
VASN,3797
RP11-127I20.5,3798
ROGDI,3799
RP11-165E7.1,3800
C16orf89,3801
RBFOX1,3802
ABAT,3803
CARHSP1,3804
RP11-77H9.5,3805
ATF7IP2,3806
RP11-609N14.1,3807
RP11-876N24.2,3808
RP11-396B14.2,3809
SOCS1,3810
RP11-486I11.2,3811
CTD-3037G24.4,3812
CPPED1,3813
SHISA9,3814
CTD-2135D7.2,3815
CTD-2135D7.5,3816
PLA2G10,3817
RP11-680G24.6,3818
C16orf45,3819
MYH11,3820
ARL6IP1,3821
ITPRIPL2,3822
RP11-626G11.3,3823
ACSM5,3824
ACSM3,3825
ACSM1,3826
ANKS4B,3827
CRYM,3828
METTL9,3829
IGSF6,3830
RP11-21M24.2,3831
PLK1,3832
CTD-2196E14.5,3833
ERN2,3834
PRKCB,3835
CACNG3,3836
CTD-2540M10.1,3837
RP11-266L9.5,3838
LCMT1-AS2,3839
AQP8,3840
AC002331.1,3841
IL21R,3842
APOBR,3843
IL27,3844
NUPR1,3845
NPIPB8,3846
RP11-1348G14.5,3847
RP11-426C22.5,3848
QPRT,3849
C16orf54,3850
AC009133.17,3851
PRRT2,3852
MVP,3853
ASPHD1,3854
TMEM219,3855
YPEL3,3856
CORO1A,3857
RP11-455F5.5,3858
ITGAL,3859
RP11-297C4.3,3860
CCDC189,3861
ORAI3,3862
HSD3B7,3863
RP11-196G11.2,3864
RP11-388M20.2,3865
PRSS8,3866
PYCARD,3867
TRIM72,3868
PYDC1,3869
ITGAM,3870
ITGAX,3871
COX6A2,3872
ZNF843,3873
RP11-452L6.1,3874
AHSP,3875
CTD-2358C21.5,3876
IGHV2OR16-5,3877
RP11-46D6.1,3878
ORC6,3879
ITFG1-AS1,3880
RP11-42I10.1,3881
SNX20,3882
NOD2,3883
RP11-327F22.2,3884
CASC16,3885
RP11-357N13.3,3886
RP11-324D17.3,3887
IRX6,3888
MMP2,3889
LPCAT2,3890
RP11-212I21.4,3891
SLC6A2,3892
RP11-413H22.3,3893
MT2A,3894
MT1E,3895
MT1M,3896
MT1F,3897
MT1G,3898
HERPUD1,3899
NLRC5,3900
CCL22,3901
ADGRG5,3902
ADGRG1,3903
ADGRG3,3904
RP11-405F3.4,3905
DRC7,3906
CTD-2600O9.1,3907
CNGB1,3908
NDRG4,3909
RP11-21L1.1,3910
RP11-403P17.3,3911
RP11-403P17.4,3912
CMTM2,3913
RRAD,3914
CES4A,3915
LRRC36,3916
TPPP3,3917
AGRP,3918
CTD-2012K14.6,3919
EDC4,3920
DPEP2,3921
CTC-479C5.6,3922
PLA2G15,3923
RP11-96D1.7,3924
SMPD3,3925
RP11-615I2.6,3926
RP11-529K1.4,3927
IL34,3928
HYDIN,3929
CMTR2,3930
RP11-510M2.2,3931
TAT,3932
PHLPP2,3933
PKD1L3,3934
HP,3935
RP11-328J14.1,3936
AC004158.3,3937
ZFHX3,3938
RP11-346C20.3,3939
RP11-252A24.5,3940
RP11-58C22.2,3941
RP11-538I12.2,3942
MAF,3943
RP11-70D24.2,3944
DYNLRB2,3945
LINC01227,3946
RP11-303E16.3,3947
RP11-55K13.1,3948
RP11-960L18.1,3949
PLCG2,3950
HSD17B2,3951
RP11-510J16.5,3952
OSGIN1,3953
DNAAF1,3954
RP11-486L19.2,3955
WFDC1,3956
COTL1,3957
CRISPLD2,3958
KIAA0513,3959
FAM92B,3960
RP11-442O1.4,3961
RP11-442O1.3,3962
RP11-568J23.6,3963
FENDRR,3964
FOXF1,3965
RP11-463O9.9,3966
RP11-134D3.2,3967
MAP1LC3B,3968
IL17C,3969
CYBA,3970
RP5-1142A6.5,3971
RP5-1142A6.2,3972
CBFA2T3,3973
LINC00304,3974
CDH15,3975
AC137932.4,3976
RP11-104N10.1,3977
VPS9D1,3978
TUBB3,3979
RP11-566K11.5,3980
RP11-356C4.3,3981
AC108004.3,3982
FAM101B,3983
RP11-818O24.3,3984
SLC43A2,3985
TLCD2,3986
MIR22HG,3987
SERPINF2,3988
SERPINF1,3989
CTD-2545H1.2,3990
RP11-667K14.3,3991
RP1-59D14.10,3992
RP1-59D14.5,3993
RP11-74E22.5,3994
RP11-74E22.8,3995
OR3A1,3996
ASPA,3997
RP11-235E17.2,3998
TAX1BP3,3999
CTD-3195I5.3,4000
P2RX1,4001
CYB5D2,4002
RP11-810M2.2,4003
SPNS3,4004
SPNS2,4005
GGT6,4006
SMTNL2,4007
ALOX15,4008
ZMYND15,4009
TM4SF5,4010
RP11-81A22.5,4011
CHRNE,4012
RP5-1050D4.2,4013
AC109333.10,4014
SLC52A1,4015
SCIMP,4016
WSCD1,4017
AIPL1,4018
CTC-281F24.5,4019
FBXO39,4020
ALOX12,4021
CLEC10A,4022
ASGR2,4023
CLDN7,4024
ACAP1,4025
CD68,4026
SHBG,4027
SAT2,4028
ATP1B2,4029
DNAH2,4030
KDM6B,4031
TMEM88,4032
GUCY2D,4033
ALOX15B,4034
HES7,4035
VAMP2,4036
ODF4,4037
RNF222,4038
CFAP52,4039
GAS7,4040
DNAH9,4041
RP11-131K5.2,4042
PMP22,4043
TEKT3,4044
CDRT4,4045
RP11-385D13.1,4046
UBB,4047
LRRC75A,4048
CCDC144A,4049
RP11-416I2.1,4050
MPRIP-AS1,4051
RASD1,4052
RAI1-AS1,4053
RP1-253P7.4,4054
MYO15A,4055
FBXW10,4056
SLC5A10,4057
GRAP,4058
GRAPL,4059
CTC-457L16.2,4060
MFAP4,4061
ALDH3A2,4062
RP11-209D14.2,4063
AC004702.2,4064
MAP2K3,4065
RP11-822E23.7,4066
FLJ36000,4067
RP11-744K17.1,4068
WSB1,4069
LGALS9,4070
RP11-138P22.1,4071
LYRM9,4072
CTD-2008P7.8,4073
CTD-2008P7.1,4074
VTN,4075
FOXN1,4076
AC010761.14,4077
AC010761.6,4078
RP11-20B24.2,4079
PIPOX,4080
SEZ6,4081
CORO6,4082
RP11-82O19.1,4083
RP11-338L22.2,4084
RP11-354P11.4,4085
RP11-354P11.2,4086
CPD,4087
ADAP2,4088
RP11-848P1.3,4089
OMG,4090
EVI2B,4091
EVI2A,4092
AC003101.1,4093
RP11-227G15.10,4094
RP11-227G15.11,4095
RP11-227G15.8,4096
RP11-466A19.1,4097
RP11-220C2.1,4098
CCL2,4099
SLFN5,4100
SLFN13,4101
MMP28,4102
HEATR9,4103
AC015849.2,4104
CCL5,4105
CCL16,4106
CCL3,4107
CCL4,4108
AC131056.3,4109
CCL3L3,4110
CCL4L2,4111
TBC1D3I,4112
CTD-3194G12.2,4113
RP11-445F12.1,4114
LHX1,4115
RP11-445F12.2,4116
SYNRG,4117
RP11-697E22.1,4118
SRCIN1,4119
CTB-58E17.9,4120
AC006449.2,4121
PSMB3,4122
RP1-56K13.2,4123
LINC00672,4124
ARL5C,4125
STAC2,4126
FBXL20,4127
NEUROD2,4128
PPP1R1B,4129
PNMT,4130
IKZF3,4131
GSDMB,4132
RP11-387H17.4,4133
RARA-AS1,4134
TOP2A,4135
IGFBP4,4136
RP5-1028K7.2,4137
CCR7,4138
KRTAP9-9,4139
KRT33B,4140
KRT19,4141
KRT14,4142
KRT17,4143
EIF1,4144
GAST,4145
HAP1,4146
KLHL10,4147
DHX58,4148
RP11-358B23.5,4149
PTRF,4150
CCR10,4151
CTD-3193K9.4,4152
VAT1,4153
NBR1,4154
TMEM106A,4155
LINC00910,4156
SOST,4157
CD300LG,4158
CTB-175E5.7,4159
RP5-882C2.2,4160
SLC4A1,4161
RUNDC3A-AS1,4162
GRN,4163
GFAP,4164
KIF18B,4165
AC142472.6,4166
AC002117.1,4167
RP13-890H12.2,4168
CTD-2020K17.1,4169
FMNL1,4170
RP11-798G7.5,4171
MAPT-AS1,4172
MYL4,4173
CTD-2026D20.2,4174
SP6,4175
RP11-6N17.2,4176
SKAP1,4177
RP11-433M22.2,4178
HOXB2,4179
HOXB-AS1,4180
HOXB3,4181
HOXB-AS3,4182
HOXB4,4183
HOXB5,4184
HOXB6,4185
HOXB9,4186
HOXB-AS4,4187
CTD-2377D24.6,4188
TTLL6,4189
GIP,4190
B4GALNT2,4191
GNGT2,4192
PHOSPHO1,4193
RP11-1079K10.3,4194
NGFR,4195
NXPH3,4196
TAC4,4197
RP11-304F15.4,4198
DLX4,4199
ITGA3,4200
SGCA,4201
COL1A1,4202
RP11-893F2.5,4203
EPN3,4204
CACNA1G,4205
RP11-294J22.6,4206
WFIKKN2,4207
RP11-700H6.2,4208
NME1,4209
RP11-1018N14.1,4210
ANKFN1,4211
RP11-670E13.6,4212
SCPEP1,4213
RP11-166P13.3,4214
EPX,4215
RP11-506H21.5,4216
BZRAP1-AS1,4217
RP5-1171I10.5,4218
RNF43,4219
SEPT4-AS1,4220
AC099850.1,4221
YPEL2,4222
LINC01476,4223
VMP1,4224
CTD-2319I12.2,4225
CA4,4226
C17orf64,4227
RP11-136H19.1,4228
TBX2,4229
CTD-3035K23.6,4230
MRC2,4231
RP11-269G24.6,4232
ACE,4233
CTD-2501B8.1,4234
KCNH6,4235
LIMD2,4236
GH2,4237
GH1,4238
PRR29-AS1,4239
PECAM1,4240
MILR1,4241
RP11-583F2.2,4242
RP11-583F2.5,4243
RP11-160O5.1,4244
RP11-74H8.1,4245
BPTF,4246
KPNA2,4247
