gene_id,gene_name
ENSG00000179454,KLHL28
ENSG00000258700,LINC00871
ENSG00000139915,MDGA2
ENSG00000258400,RP11-831F12.2
ENSG00000012983,MAP4K5
ENSG00000198513,ATL1
ENSG00000258843,RP11-286O18.1
ENSG00000100504,PYGL
ENSG00000131969,ABHD12B
ENSG00000277050,RP11-102G14.1
ENSG00000186469,GNG2
ENSG00000258757,RP11-841O20.2
ENSG00000258698,RP11-589M4.3
ENSG00000020577,SAMD4A
ENSG00000131981,LGALS3
ENSG00000258413,RP11-665C16.6
ENSG00000258791,LINC00520
ENSG00000275569,RP11-930O11.3
ENSG00000259133,RP11-1085N6.3
ENSG00000248550,OTX2-AS1
ENSG00000259008,RP11-932A10.1
ENSG00000100557,C14orf105
ENSG00000259039,RP11-409I10.2
ENSG00000139971,C14orf37
ENSG00000196860,TOMM20L
ENSG00000258553,RP11-16B13.1
ENSG00000254718,CTD-2184C24.2
ENSG00000258777,HIF1A-AS1
ENSG00000258667,HIF1A-AS2
ENSG00000261242,CTD-2302E22.4
ENSG00000258809,CTD-2555O16.1
ENSG00000089775,ZBTB25
ENSG00000126804,ZBTB1
ENSG00000126803,HSPA2
ENSG00000176153,GPX2
ENSG00000272158,RP11-840I19.5
ENSG00000072415,MPP5
ENSG00000100554,ATP6V1D
ENSG00000198133,TMEM229B
ENSG00000258837,CTD-2566J3.1
ENSG00000185650,ZFP36L1
ENSG00000276063,RP11-817G13.3
ENSG00000267909,CCDC177
ENSG00000100652,SLC10A1
ENSG00000198732,SMOC1
ENSG00000258422,RP11-486O13.2
ENSG00000259158,ADAM20P1
ENSG00000134007,ADAM20
ENSG00000258689,LINC01269
ENSG00000275630,RP6-65G23.5
ENSG00000182732,RGS6
ENSG00000280188,AC005477.1
ENSG00000258376,RP4-647C14.2
ENSG00000133961,NUMB
ENSG00000258660,RP4-693M11.3
ENSG00000156030,ELMSAN1
ENSG00000259065,RP5-1021I20.1
ENSG00000258891,RP5-1021I20.5
ENSG00000156050,FAM161B
ENSG00000270000,RP3-449M8.9
ENSG00000119655,NPC2
ENSG00000273565,CTD-3075F15.1
ENSG00000170345,FOS
ENSG00000259687,LINC01220
ENSG00000071246,VASH1
ENSG00000100565,LRRC74A
ENSG00000273729,RP11-7F17.8
ENSG00000246548,RP11-7F17.5
ENSG00000063761,ADCK1
ENSG00000258743,RP11-406A9.2
ENSG00000185070,FLRT2
ENSG00000258807,RP11-1152H15.1
ENSG00000140030,GPR65
ENSG00000258867,LINC01146
ENSG00000258983,RP11-507K2.2
ENSG00000258699,RP11-356K23.2
ENSG00000258730,ITPK1-AS1
ENSG00000119632,IFI27L2
ENSG00000119698,PPP4R4
ENSG00000235706,DICER1-AS1
ENSG00000100721,TCL1A
ENSG00000257275,RP11-164H13.1
ENSG00000258702,RP11-433J8.1
ENSG00000258979,RP11-433J8.2
ENSG00000246223,LINC01550
ENSG00000258749,RP11-688G15.3
ENSG00000247970,RP11-543C4.1
ENSG00000182218,HHIPL1
ENSG00000140107,SLC25A47
ENSG00000258521,RP11-638I2.9
ENSG00000185559,DLK1
ENSG00000259004,RP11-8L8.2
ENSG00000259088,CTD-2017C7.2
ENSG00000272444,RP11-1017G21.6
ENSG00000080824,HSP90AA1
ENSG00000259515,RP11-365N19.2
ENSG00000185215,TNFAIP2
ENSG00000259775,RP11-45P15.4
ENSG00000166165,CKB
ENSG00000258735,LINC00637
ENSG00000184601,C14orf180
ENSG00000258811,CTD-3051D23.1
ENSG00000166428,PLD4
ENSG00000183484,GPR132
ENSG00000211956,IGHV4-34
ENSG00000260986,RP11-854K16.3
ENSG00000247765,RP11-32B5.7
ENSG00000277865,GOLGA6L22
ENSG00000273976,GOLGA6L1
ENSG00000185823,NPAP1
ENSG00000182256,GABRG3
ENSG00000261480,RP11-578F21.6
ENSG00000104059,FAM189A1
ENSG00000259523,RP11-680F8.3
ENSG00000166664,CHRFAM7A
ENSG00000260693,AC026150.8
ENSG00000178115,GOLGA8Q
ENSG00000247728,RP11-932O9.7
ENSG00000259448,RP11-16E12.1
ENSG00000262728,RP11-1000B6.8
ENSG00000232653,GOLGA8N
ENSG00000244952,RP11-1000B6.5
ENSG00000166922,SCG5
ENSG00000276702,RP11-3D4.4
ENSG00000184984,CHRM5
ENSG00000140199,SLC12A6
ENSG00000259468,RP11-1084A12.2
ENSG00000159251,ACTC1
ENSG00000259460,RP11-128A17.1
ENSG00000175779,C15orf53
ENSG00000137801,THBS1
ENSG00000275636,RP11-521C20.5
ENSG00000104081,BMF
ENSG00000137843,PAK6
ENSG00000137841,PLCB2
ENSG00000259198,RP11-133K1.6
ENSG00000166143,PPP1R14D
ENSG00000166145,SPINT1
ENSG00000187446,CHP1
ENSG00000137804,NUSAP1
ENSG00000260926,RP11-380D11.2
ENSG00000168970,JMJD7-PLA2G4B
ENSG00000246740,PLA2G4E-AS1
ENSG00000092529,CAPN3
ENSG00000261822,RP11-265N6.2
ENSG00000166947,EPB42
ENSG00000104055,TGM5
ENSG00000166963,MAP1A
ENSG00000242866,STRC
ENSG00000229474,PATL2
ENSG00000166710,B2M
ENSG00000167014,C15orf43
ENSG00000140274,DUOXA2
ENSG00000140254,DUOXA1
ENSG00000259519,RP11-519G16.2
ENSG00000137860,SLC28A2
ENSG00000185634,SHC4
ENSG00000259602,RP11-138E16.1
ENSG00000138593,SECISBP2L
ENSG00000104043,ATP8B4
ENSG00000259188,CTD-2647E9.3
ENSG00000140287,HDC
ENSG00000244879,GABPB1-AS1
ENSG00000273674,CTD-2378E12.1
ENSG00000137869,CYP19A1
ENSG00000259306,RP11-108K3.2
ENSG00000259668,RP11-707P17.2
ENSG00000104112,SCG3
ENSG00000128872,TMOD2
ENSG00000259201,RP11-56B16.5
ENSG00000069966,GNB5
ENSG00000259709,CTD-2184D3.7
ENSG00000260916,CCPG1
ENSG00000166450,PRTG
ENSG00000263155,MYZAP
ENSG00000166035,LIPC
ENSG00000259250,RP11-50C13.1
ENSG00000157456,CCNB2
ENSG00000182718,ANXA2
ENSG00000259697,RP11-299H22.1
ENSG00000140416,TPM1
ENSG00000259627,RP11-244F12.2
ENSG00000259672,RP11-69G7.1
ENSG00000103642,LACTB
ENSG00000259268,AC007950.1
ENSG00000035664,DAPK2
ENSG00000166794,PPIB
ENSG00000166803,KIAA0101
ENSG00000180304,OAZ2
ENSG00000140451,PIF1
ENSG00000275332,CTD-2017F17.1
ENSG00000103710,RASL12
ENSG00000278737,RP11-325L12.7
ENSG00000174498,IGDCC3
ENSG00000259347,RP11-798K3.2
ENSG00000245719,RP11-34F13.2
ENSG00000255346,NOX5
ENSG00000212766,EWSAT1
ENSG00000259641,PCAT29
ENSG00000166173,LARP6
ENSG00000260672,RP11-1006G14.1
ENSG00000175202,HIGD2B
ENSG00000260898,ADPGK-AS1
ENSG00000167178,ISLR2
ENSG00000137868,STRA6
ENSG00000140459,CYP11A1
ENSG00000261821,CTD-2311M21.3
ENSG00000138623,SEMA7A
ENSG00000275527,CTD-3154N5.2
ENSG00000260919,CTD-3154N5.1
ENSG00000140465,CYP1A1
ENSG00000169410,PTPN9
ENSG00000275454,CTD-2026K11.4
ENSG00000246877,DNM1P35
ENSG00000169752,NRG4
ENSG00000169758,TMEM266
ENSG00000259422,RP11-593F23.1
ENSG00000159556,ISL2
ENSG00000259666,LINGO1-AS1
ENSG00000259792,RP11-114H24.6
ENSG00000183476,SH2D7
ENSG00000259474,RP11-650L12.1
ENSG00000041357,PSMA4
ENSG00000080644,CHRNA3
ENSG00000177699,RP11-16K12.1
ENSG00000140379,BCL2A1
ENSG00000258010,RP11-210M15.1
ENSG00000136379,ABHD17C
ENSG00000172349,IL16
ENSG00000172345,STARD5
ENSG00000259518,LINC01583
ENSG00000259462,CPEB1-AS1
ENSG00000259442,RP11-752G15.8
ENSG00000136404,TM6SF1
ENSG00000256278,RP11-182J1.5
ENSG00000170776,AKAP13
ENSG00000259367,RP11-815J21.4
ENSG00000259762,RP11-158M2.4
ENSG00000140538,NTRK3
ENSG00000172183,ISG20
ENSG00000157766,ACAN
ENSG00000140545,MFGE8
ENSG00000242498,ARPIN
ENSG00000182054,IDH2
ENSG00000182768,NGRN
ENSG00000275345,RP11-697E2.11
ENSG00000259314,CTD-3065B20.3
ENSG00000140564,FURIN
ENSG00000182511,FES
ENSG00000259661,AC068831.15
ENSG00000198901,PRC1
ENSG00000185518,SV2B
ENSG00000258551,CRAT37
ENSG00000140557,ST8SIA2
ENSG00000173575,CHD2
ENSG00000182175,RGMA
ENSG00000259123,RP11-76E17.2
ENSG00000258476,RP11-76E17.3
ENSG00000247809,NR2F2-AS1
ENSG00000278146,RP11-327J17.8
ENSG00000185551,NR2F2
ENSG00000140450,ARRDC4
ENSG00000278090,RP11-6O2.2
ENSG00000254744,CTD-3076O17.1
ENSG00000154227,CERS3
ENSG00000259376,RP11-505E24.3
ENSG00000259755,RP11-505E24.2
ENSG00000259182,RP11-424I19.2
ENSG00000259553,AC140725.4
ENSG00000130656,HBZ
ENSG00000188536,HBA2
ENSG00000206172,HBA1
ENSG00000167930,FAM234A
ENSG00000269881,AC004754.3
ENSG00000257108,NHLRC4
ENSG00000262528,LA16c-349E10.1
ENSG00000260022,LA16c-306A4.1
ENSG00000260710,RP11-616M22.7
ENSG00000261505,LA16c-358B7.3
ENSG00000260051,LA16c-390E6.4
ENSG00000063854,HAGH
ENSG00000259947,XX-DJ76P10__A.2
ENSG00000162040,HS3ST6
ENSG00000198736,MSRB1
ENSG00000140986,RPL3L
ENSG00000255198,SNHG9
ENSG00000196408,NOXO1
ENSG00000183971,NPW
ENSG00000260095,RP11-715J22.3
ENSG00000260176,CTD-3126B10.4
ENSG00000005001,PRSS22
ENSG00000262482,LA16c-321D4.2
ENSG00000270168,LA16c-380H5.3
ENSG00000213937,CLDN9
ENSG00000184697,CLDN6
ENSG00000006327,TNFRSF12A
ENSG00000162069,CCDC64B
ENSG00000008516,MMP25
ENSG00000008517,IL32
ENSG00000261889,RP11-473M20.16
ENSG00000262521,AJ003147.8
ENSG00000168124,OR1F1
ENSG00000281005,LINC00921
ENSG00000262899,LA16c-360H6.3
ENSG00000232196,MTRNR2L4
ENSG00000261938,RP11-461A8.1
ENSG00000213918,DNASE1
ENSG00000276754,RP11-461A8.5
ENSG00000168140,VASN
ENSG00000267077,RP11-127I20.5
ENSG00000067836,ROGDI
ENSG00000267072,RP11-165E7.1
ENSG00000153446,C16orf89
ENSG00000078328,RBFOX1
ENSG00000183044,ABAT
ENSG00000153048,CARHSP1
ENSG00000259939,RP11-77H9.5
ENSG00000166669,ATF7IP2
ENSG00000260756,RP11-609N14.1
ENSG00000262151,RP11-876N24.2
ENSG00000263033,RP11-396B14.2
ENSG00000185338,SOCS1
ENSG00000277369,RP11-486I11.2
ENSG00000259876,CTD-3037G24.4
ENSG00000103381,CPPED1
ENSG00000237515,SHISA9
ENSG00000262732,CTD-2135D7.2
ENSG00000262097,CTD-2135D7.5
ENSG00000069764,PLA2G10
ENSG00000275910,RP11-680G24.6
ENSG00000166780,C16orf45
ENSG00000133392,MYH11
ENSG00000170540,ARL6IP1
ENSG00000205730,ITPRIPL2
ENSG00000261759,RP11-626G11.3
ENSG00000183549,ACSM5
ENSG00000005187,ACSM3
ENSG00000166743,ACSM1
ENSG00000175311,ANKS4B
ENSG00000103316,CRYM
ENSG00000197006,METTL9
ENSG00000140749,IGSF6
ENSG00000260790,RP11-21M24.2
ENSG00000166851,PLK1
ENSG00000261266,CTD-2196E14.5
ENSG00000134398,ERN2
ENSG00000166501,PRKCB
ENSG00000006116,CACNG3
ENSG00000259888,CTD-2540M10.1
ENSG00000262155,RP11-266L9.5
ENSG00000260034,LCMT1-AS2
ENSG00000103375,AQP8
ENSG00000236481,AC002331.1
ENSG00000103522,IL21R
ENSG00000184730,APOBR
ENSG00000197272,IL27
ENSG00000176046,NUPR1
ENSG00000255524,NPIPB8
ENSG00000260796,RP11-1348G14.5
ENSG00000260517,RP11-426C22.5
ENSG00000103485,QPRT
ENSG00000185905,C16orf54
ENSG00000260719,AC009133.17
ENSG00000167371,PRRT2
ENSG00000013364,MVP
ENSG00000174939,ASPHD1
ENSG00000149932,TMEM219
ENSG00000090238,YPEL3
ENSG00000102879,CORO1A
ENSG00000261416,RP11-455F5.5
ENSG00000005844,ITGAL
ENSG00000260487,RP11-297C4.3
ENSG00000196118,CCDC189
ENSG00000175938,ORAI3
ENSG00000099377,HSD3B7
ENSG00000260911,RP11-196G11.2
ENSG00000261385,RP11-388M20.2
ENSG00000052344,PRSS8
ENSG00000103490,PYCARD
ENSG00000177238,TRIM72
ENSG00000169900,PYDC1
ENSG00000169896,ITGAM
ENSG00000140678,ITGAX
ENSG00000156885,COX6A2
ENSG00000176723,ZNF843
ENSG00000261474,RP11-452L6.1
ENSG00000169877,AHSP
ENSG00000276867,CTD-2358C21.5
ENSG00000259303,IGHV2OR16-5
ENSG00000261512,RP11-46D6.1
ENSG00000091651,ORC6
ENSG00000260281,ITFG1-AS1
ENSG00000260086,RP11-42I10.1
ENSG00000167208,SNX20
ENSG00000167207,NOD2
ENSG00000261644,RP11-327F22.2
ENSG00000249231,CASC16
ENSG00000261630,RP11-357N13.3
ENSG00000275147,RP11-324D17.3
ENSG00000159387,IRX6
ENSG00000087245,MMP2
ENSG00000087253,LPCAT2
ENSG00000261997,RP11-212I21.4
ENSG00000103546,SLC6A2
ENSG00000274031,RP11-413H22.3
ENSG00000125148,MT2A
ENSG00000169715,MT1E
ENSG00000205364,MT1M
ENSG00000198417,MT1F
ENSG00000125144,MT1G
ENSG00000051108,HERPUD1
ENSG00000140853,NLRC5
ENSG00000102962,CCL22
ENSG00000159618,ADGRG5
ENSG00000205336,ADGRG1
ENSG00000182885,ADGRG3
ENSG00000260467,RP11-405F3.4
ENSG00000159625,DRC7
ENSG00000187185,CTD-2600O9.1
ENSG00000070729,CNGB1
ENSG00000103034,NDRG4
ENSG00000261653,RP11-21L1.1
ENSG00000260755,RP11-403P17.3
ENSG00000261519,RP11-403P17.4
ENSG00000140932,CMTM2
ENSG00000166592,RRAD
ENSG00000172824,CES4A
ENSG00000159708,LRRC36
ENSG00000159713,TPPP3
ENSG00000159723,AGRP
ENSG00000261386,CTD-2012K14.6
ENSG00000038358,EDC4
ENSG00000167261,DPEP2
ENSG00000263201,CTC-479C5.6
ENSG00000103066,PLA2G15
ENSG00000260441,RP11-96D1.7
ENSG00000103056,SMPD3
ENSG00000275383,RP11-615I2.6
ENSG00000260111,RP11-529K1.4
ENSG00000157368,IL34
ENSG00000157423,HYDIN
ENSG00000180917,CMTR2
ENSG00000247324,RP11-510M2.2
ENSG00000198650,TAT
ENSG00000040199,PHLPP2
ENSG00000277481,PKD1L3
ENSG00000257017,HP
ENSG00000261673,RP11-328J14.1
ENSG00000260664,AC004158.3
ENSG00000140836,ZFHX3
ENSG00000271009,RP11-346C20.3
ENSG00000261170,RP11-252A24.5
ENSG00000273659,RP11-58C22.2
ENSG00000261063,RP11-538I12.2
ENSG00000178573,MAF
ENSG00000278058,RP11-70D24.2
ENSG00000168589,DYNLRB2
ENSG00000260737,LINC01227
ENSG00000260213,RP11-303E16.3
ENSG00000260495,RP11-55K13.1
ENSG00000261218,RP11-960L18.1
ENSG00000197943,PLCG2
ENSG00000086696,HSD17B2
ENSG00000261235,RP11-510J16.5
ENSG00000140961,OSGIN1
ENSG00000154099,DNAAF1
ENSG00000250685,RP11-486L19.2
ENSG00000103175,WFDC1
ENSG00000103187,COTL1
ENSG00000103196,CRISPLD2
ENSG00000135709,KIAA0513
ENSG00000153789,FAM92B
ENSG00000278214,RP11-442O1.4
ENSG00000275088,RP11-442O1.3
ENSG00000270159,RP11-568J23.6
ENSG00000268388,FENDRR
ENSG00000103241,FOXF1
ENSG00000270020,RP11-463O9.9
ENSG00000261363,RP11-134D3.2
ENSG00000140941,MAP1LC3B
ENSG00000124391,IL17C
ENSG00000051523,CYBA
ENSG00000259813,RP5-1142A6.5
ENSG00000224888,RP5-1142A6.2
ENSG00000129993,CBFA2T3
ENSG00000180422,LINC00304
ENSG00000129910,CDH15
ENSG00000268218,AC137932.4
ENSG00000261118,RP11-104N10.1
ENSG00000075399,VPS9D1
ENSG00000258947,TUBB3
ENSG00000261317,RP11-566K11.5
ENSG00000260507,RP11-356C4.3
ENSG00000241525,AC108004.3
ENSG00000183688,FAM101B
ENSG00000262777,RP11-818O24.3
ENSG00000167703,SLC43A2
ENSG00000185561,TLCD2
ENSG00000186594,MIR22HG
ENSG00000167711,SERPINF2
ENSG00000132386,SERPINF1
ENSG00000262445,CTD-2545H1.2
ENSG00000263050,RP11-667K14.3
ENSG00000274758,RP1-59D14.10
ENSG00000263345,RP1-59D14.5
ENSG00000272770,RP11-74E22.5
ENSG00000277200,RP11-74E22.8
ENSG00000180090,OR3A1
ENSG00000108381,ASPA
ENSG00000262304,RP11-235E17.2
ENSG00000213977,TAX1BP3
ENSG00000262692,CTD-3195I5.3
ENSG00000108405,P2RX1
ENSG00000167740,CYB5D2
ENSG00000263165,RP11-810M2.2
ENSG00000182557,SPNS3
ENSG00000183018,SPNS2
ENSG00000167741,GGT6
ENSG00000188176,SMTNL2
ENSG00000161905,ALOX15
ENSG00000141497,ZMYND15
ENSG00000142484,TM4SF5
ENSG00000262165,RP11-81A22.5
ENSG00000108556,CHRNE
ENSG00000234203,RP5-1050D4.2
ENSG00000227495,AC109333.10
ENSG00000132517,SLC52A1
ENSG00000161929,SCIMP
ENSG00000179314,WSCD1
ENSG00000129221,AIPL1
ENSG00000282936,CTC-281F24.5
ENSG00000177294,FBXO39
ENSG00000108839,ALOX12
ENSG00000132514,CLEC10A
ENSG00000161944,ASGR2
ENSG00000181885,CLDN7
ENSG00000072818,ACAP1
ENSG00000129226,CD68
ENSG00000129214,SHBG
ENSG00000141504,SAT2
ENSG00000129244,ATP1B2
ENSG00000183914,DNAH2
ENSG00000132510,KDM6B
ENSG00000167874,TMEM88
ENSG00000132518,GUCY2D
ENSG00000179593,ALOX15B
ENSG00000179111,HES7
ENSG00000220205,VAMP2
ENSG00000184650,ODF4
ENSG00000189051,RNF222
ENSG00000166596,CFAP52
ENSG00000007237,GAS7
ENSG00000007174,DNAH9
ENSG00000265494,RP11-131K5.2
ENSG00000109099,PMP22
ENSG00000125409,TEKT3
ENSG00000239704,CDRT4
ENSG00000251537,RP11-385D13.1
ENSG00000170315,UBB
ENSG00000181350,LRRC75A
ENSG00000170160,CCDC144A
ENSG00000260328,RP11-416I2.1
ENSG00000225442,MPRIP-AS1
ENSG00000108551,RASD1
ENSG00000237328,RAI1-AS1
ENSG00000197815,RP1-253P7.4
ENSG00000091536,MYO15A
ENSG00000171931,FBXW10
ENSG00000154025,SLC5A10
ENSG00000154016,GRAP
ENSG00000189152,GRAPL
ENSG00000262319,CTC-457L16.2
ENSG00000166482,MFAP4
ENSG00000072210,ALDH3A2
ENSG00000261033,RP11-209D14.2
ENSG00000263494,AC004702.2
ENSG00000034152,MAP2K3
ENSG00000265265,RP11-822E23.7
ENSG00000276399,FLJ36000
ENSG00000261020,RP11-744K17.1
ENSG00000109046,WSB1
ENSG00000168961,LGALS9
ENSG00000266527,RP11-138P22.1
ENSG00000232859,LYRM9
ENSG00000266830,CTD-2008P7.8
ENSG00000260777,CTD-2008P7.1
ENSG00000109072,VTN
ENSG00000109101,FOXN1
ENSG00000267729,AC010761.14
ENSG00000265073,AC010761.6
ENSG00000264066,RP11-20B24.2
ENSG00000179761,PIPOX
ENSG00000063015,SEZ6
ENSG00000167549,CORO6
ENSG00000263657,RP11-82O19.1
ENSG00000263477,RP11-338L22.2
ENSG00000264125,RP11-354P11.4
ENSG00000266120,RP11-354P11.2
ENSG00000108582,CPD
ENSG00000184060,ADAP2
ENSG00000265743,RP11-848P1.3
ENSG00000126861,OMG
ENSG00000185862,EVI2B
ENSG00000126860,EVI2A
ENSG00000228768,AC003101.1
ENSG00000274341,RP11-227G15.10
ENSG00000278668,RP11-227G15.11
ENSG00000266385,RP11-227G15.8
ENSG00000266718,RP11-466A19.1
ENSG00000264458,RP11-220C2.1
ENSG00000108691,CCL2
ENSG00000166750,SLFN5
ENSG00000154760,SLFN13
ENSG00000271447,MMP28
ENSG00000270379,HEATR9
ENSG00000270240,AC015849.2
ENSG00000271503,CCL5
ENSG00000275152,CCL16
ENSG00000277632,CCL3
ENSG00000275302,CCL4
ENSG00000274767,AC131056.3
ENSG00000276085,CCL3L3
ENSG00000276070,CCL4L2
ENSG00000274933,TBC1D3I
ENSG00000275613,CTD-3194G12.2
ENSG00000277268,RP11-445F12.1
ENSG00000273706,LHX1
ENSG00000276707,RP11-445F12.2
ENSG00000275066,SYNRG
ENSG00000277688,RP11-697E22.1
ENSG00000277363,SRCIN1
ENSG00000275665,CTB-58E17.9
ENSG00000279119,AC006449.2
ENSG00000277791,PSMB3
ENSG00000263466,RP1-56K13.2
ENSG00000263874,LINC00672
ENSG00000141748,ARL5C
ENSG00000141750,STAC2
ENSG00000108306,FBXL20
ENSG00000171532,NEUROD2
ENSG00000131771,PPP1R1B
ENSG00000141744,PNMT
ENSG00000161405,IKZF3
ENSG00000073605,GSDMB
ENSG00000264968,RP11-387H17.4
ENSG00000265666,RARA-AS1
ENSG00000131747,TOP2A
ENSG00000141753,IGFBP4
ENSG00000266088,RP5-1028K7.2
ENSG00000126353,CCR7
ENSG00000198083,KRTAP9-9
ENSG00000131738,KRT33B
ENSG00000171345,KRT19
ENSG00000186847,KRT14
ENSG00000128422,KRT17
ENSG00000173812,EIF1
ENSG00000184502,GAST
ENSG00000173805,HAP1
ENSG00000161594,KLHL10
ENSG00000108771,DHX58
ENSG00000267758,RP11-358B23.5
ENSG00000177469,PTRF
ENSG00000184451,CCR10
ENSG00000267042,CTD-3193K9.4
ENSG00000108828,VAT1
ENSG00000188554,NBR1
ENSG00000184988,TMEM106A
ENSG00000188825,LINC00910
ENSG00000167941,SOST
ENSG00000161649,CD300LG
ENSG00000267394,CTB-175E5.7
ENSG00000260793,RP5-882C2.2
ENSG00000004939,SLC4A1
ENSG00000267750,RUNDC3A-AS1
ENSG00000030582,GRN
ENSG00000131095,GFAP
ENSG00000186185,KIF18B
ENSG00000276728,AC142472.6
ENSG00000224505,AC002117.1
ENSG00000267288,RP13-890H12.2
ENSG00000267121,CTD-2020K17.1
ENSG00000184922,FMNL1
ENSG00000131484,RP11-798G7.5
ENSG00000264589,MAPT-AS1
ENSG00000198336,MYL4
ENSG00000253347,CTD-2026D20.2
ENSG00000189120,SP6
ENSG00000266821,RP11-6N17.2
ENSG00000141293,SKAP1
ENSG00000264451,RP11-433M22.2
ENSG00000173917,HOXB2
ENSG00000230148,HOXB-AS1
ENSG00000120093,HOXB3
ENSG00000233101,HOXB-AS3
ENSG00000182742,HOXB4
ENSG00000120075,HOXB5
ENSG00000108511,HOXB6
ENSG00000170689,HOXB9
ENSG00000242207,HOXB-AS4
ENSG00000244649,CTD-2377D24.6
ENSG00000170703,TTLL6
ENSG00000159224,GIP
ENSG00000167080,B4GALNT2
ENSG00000167083,GNGT2
ENSG00000173868,PHOSPHO1
ENSG00000248714,RP11-1079K10.3
ENSG00000064300,NGFR
ENSG00000182575,NXPH3
ENSG00000176358,TAC4
ENSG00000248954,RP11-304F15.4
ENSG00000108813,DLX4
ENSG00000005884,ITGA3
ENSG00000108823,SGCA
ENSG00000108821,COL1A1
ENSG00000249406,RP11-893F2.5
ENSG00000049283,EPN3
ENSG00000006283,CACNA1G
ENSG00000262967,RP11-294J22.6
ENSG00000173714,WFIKKN2
ENSG00000251665,RP11-700H6.2
ENSG00000239672,NME1
ENSG00000249383,RP11-1018N14.1
ENSG00000153930,ANKFN1
ENSG00000274213,RP11-670E13.6
ENSG00000121064,SCPEP1
ENSG00000263004,RP11-166P13.3
ENSG00000121053,EPX
ENSG00000278627,RP11-506H21.5
ENSG00000265148,BZRAP1-AS1
ENSG00000265206,RP5-1171I10.5
ENSG00000108375,RNF43
ENSG00000264672,SEPT4-AS1
ENSG00000224738,AC099850.1
ENSG00000175155,YPEL2
ENSG00000265313,LINC01476
ENSG00000062716,VMP1
ENSG00000267416,CTD-2319I12.2
ENSG00000167434,CA4
ENSG00000141371,C17orf64
ENSG00000267667,RP11-136H19.1
ENSG00000121068,TBX2
ENSG00000277463,CTD-3035K23.6
ENSG00000011028,MRC2
ENSG00000265971,RP11-269G24.6
ENSG00000159640,ACE
ENSG00000264813,CTD-2501B8.1
ENSG00000173826,KCNH6
ENSG00000136490,LIMD2
ENSG00000136487,GH2
ENSG00000259384,GH1
ENSG00000264954,PRR29-AS1
ENSG00000261371,PECAM1
ENSG00000271605,MILR1
ENSG00000265912,RP11-583F2.2
ENSG00000266598,RP11-583F2.5
ENSG00000263470,RP11-160O5.1
ENSG00000265664,RP11-74H8.1
ENSG00000171634,BPTF
ENSG00000182481,KPNA2
ENSG00000265055,AC145343.2
ENSG00000274561,RP11-147L13.12
ENSG00000278740,RP11-147L13.14
ENSG00000267731,RP11-147L13.8
ENSG00000274712,RP11-147L13.15
ENSG00000141337,ARSG
ENSG00000070540,WIPI1
ENSG00000108950,FAM20A
ENSG00000154258,ABCA9
ENSG00000154262,ABCA6
ENSG00000154265,ABCA5
ENSG00000108984,MAP2K6
ENSG00000227517,LINC01483
ENSG00000180616,SSTR2
ENSG00000171595,DNAI2
ENSG00000167851,CD300A
ENSG00000172794,RAB37
ENSG00000186074,CD300LF
ENSG00000167861,HID1
ENSG00000189159,HN1
ENSG00000265342,RP11-16C1.1
ENSG00000266714,MYO15B
ENSG00000204323,SMIM5
ENSG00000132471,WBP2
ENSG00000267065,CTD-2246P4.1
ENSG00000267535,LINC00868
ENSG00000267665,RP11-13K12.2
ENSG00000267506,RP11-13K12.1
ENSG00000187997,C17orf99
ENSG00000183077,AFMID
ENSG00000089685,BIRC5
ENSG00000267737,AC061992.2
ENSG00000184557,SOCS3
ENSG00000035862,TIMP2
ENSG00000108679,LGALS3BP
ENSG00000265096,C1QTNF1-AS1
ENSG00000167281,RBFOX3
ENSG00000267719,HP09025
ENSG00000262768,RP11-353N14.1
ENSG00000262580,RP11-334C17.5
ENSG00000173821,RNF213
ENSG00000226137,BAIAP2-AS1
ENSG00000262223,RP11-1055B8.3
ENSG00000184009,ACTG1
ENSG00000182612,TSPAN10
ENSG00000215644,GCGR
ENSG00000182676,PPP1R27
ENSG00000185624,P4HB
ENSG00000263859,RP11-498C9.16
ENSG00000187531,SIRT7
ENSG00000141526,SLC16A3
ENSG00000265692,RP13-516M14.4
ENSG00000173762,CD7
ENSG00000181408,UTS2R
ENSG00000262663,RP11-497H17.1
ENSG00000274370,AC144831.3
ENSG00000261888,AC144831.1
ENSG00000262952,AC139099.6
ENSG00000266456,RP11-806L2.2
ENSG00000264080,CTD-2015H3.1
ENSG00000272625,RP11-737O24.5
ENSG00000101605,MYOM1
ENSG00000101608,MYL12A
ENSG00000266835,GAPLINC
ENSG00000177337,DLGAP1-AS1
ENSG00000264707,L3MBTL4-AS1
ENSG00000101745,ANKRD12
ENSG00000260913,LINC01254
ENSG00000154856,APCDD1
ENSG00000273141,RP11-820I16.4
ENSG00000181626,ANKRD62
ENSG00000266969,RP11-773H22.4
ENSG00000265787,CYP4F35P
ENSG00000265656,RP11-13N13.6
ENSG00000264012,RP11-627G18.2
ENSG00000134489,HRH4
ENSG00000264695,RP11-178F10.2
ENSG00000134762,DSC3
ENSG00000134755,DSC2
ENSG00000265888,DSCAS
ENSG00000134765,DSC1
ENSG00000266729,DSG1-AS1
ENSG00000101695,RNF125
ENSG00000263393,RP11-53I6.4
ENSG00000274400,RP11-294N21.3
ENSG00000186812,ZNF397
ENSG00000186496,ZNF396
ENSG00000267627,RP11-905K4.1
