source,target,importance
SSMEM1,CCDC70,0.25
SSMEM1,COMMD6,0.1666666666666666
SSMEM1,SLITRK5,0.2857142857142857
SSMEM1,HS6ST3,0.25
SSMEM1,ARGLU1,0.1666666666666666
SSMEM1,ANKRD10,0.3333333333333333
SSMEM1,TMEM255B,1.0
SSMEM1,CMTM5,0.2857142857142857
SSMEM1,JPH4,0.1333333333333333
SSMEM1,C14orf105,0.5
SSMEM1,C14orf37,0.5
SSMEM1,TOMM20L,0.125
SSMEM1,ZBTB25,0.1111111111111111
SSMEM1,TMEM229B,1.0
SSMEM1,FAM161B,0.1666666666666666
SSMEM1,IFI27L2,0.1666666666666666
SSMEM1,PPP4R4,0.1111111111111111
SSMEM1,SLC25A47,0.1428571428571428
SSMEM1,DLK1,0.25
SSMEM1,TNFAIP2,0.1111111111111111
SSMEM1,C14orf180,0.6666666666666666
SSMEM1,GPR132,0.1428571428571428
SSMEM1,FAM189A1,0.5
SSMEM1,TGM5,0.1111111111111111
SSMEM1,PATL2,0.1111111111111111
SSMEM1,C15orf43,0.1428571428571428
SSMEM1,DUOXA2,0.1052631578947368
SSMEM1,SECISBP2L,0.125
SSMEM1,ATP8B4,0.1428571428571428
SSMEM1,CCPG1,0.25
SSMEM1,PRTG,0.1428571428571428
SSMEM1,MYZAP,0.1111111111111111
SSMEM1,RASL12,0.125
SSMEM1,HIGD2B,0.5
SSMEM1,ISLR2,0.4
SSMEM1,NRG4,0.25
SSMEM1,TMEM266,0.125
SSMEM1,TM6SF1,0.3333333333333333
SSMEM1,ARPIN,0.1428571428571428
SSMEM1,SV2B,0.1666666666666666
SSMEM1,CERS3,0.1666666666666666
SSMEM1,FAM234A,0.25
SSMEM1,NHLRC4,0.25
SSMEM1,HS3ST6,0.1666666666666666
SSMEM1,NPW,0.1428571428571428
SSMEM1,CLDN9,0.1538461538461538
SSMEM1,CLDN6,0.1666666666666666
SSMEM1,TNFRSF12A,0.2
SSMEM1,CCDC64B,0.1666666666666666
SSMEM1,OR1F1,0.125
SSMEM1,VASN,0.1333333333333333
SSMEM1,C16orf45,0.2
SSMEM1,ARL6IP1,0.125
SSMEM1,ITPRIPL2,0.5
SSMEM1,METTL9,0.1666666666666666
SSMEM1,IL21R,0.1818181818181818
SSMEM1,C16orf54,1.0
SSMEM1,ASPHD1,0.25
SSMEM1,TMEM219,0.5
SSMEM1,ORAI3,0.2857142857142857
SSMEM1,HSD3B7,0.2222222222222222
SSMEM1,PRSS8,0.1818181818181818
SSMEM1,COX6A2,0.1111111111111111
SSMEM1,ZNF843,0.3333333333333333
SSMEM1,SNX20,0.1111111111111111
SSMEM1,LPCAT2,0.1111111111111111
SSMEM1,ADGRG5,0.1428571428571428
SSMEM1,ADGRG3,0.1538461538461538
SSMEM1,DRC7,0.1111111111111111
SSMEM1,CMTM2,0.3333333333333333
SSMEM1,LRRC36,0.5
SSMEM1,FAM92B,0.1428571428571428
SSMEM1,CDH15,0.1538461538461538
SSMEM1,SLC43A2,0.1666666666666666
SSMEM1,TLCD2,0.125
SSMEM1,OR3A1,0.125
SSMEM1,CYB5D2,0.125
SSMEM1,SPNS3,0.1428571428571428
SSMEM1,GGT6,0.2222222222222222
SSMEM1,TM4SF5,0.25
SSMEM1,SLC52A1,0.1111111111111111
SSMEM1,WSCD1,0.3333333333333333
SSMEM1,FBXO39,0.25
SSMEM1,CLEC10A,0.2222222222222222
SSMEM1,ASGR2,0.1818181818181818
SSMEM1,CLDN7,0.2
SSMEM1,ACAP1,0.125
SSMEM1,CD68,0.1333333333333333
SSMEM1,SHBG,0.1666666666666666
SSMEM1,TMEM88,0.2222222222222222
SSMEM1,ODF4,0.4
SSMEM1,RNF222,0.3333333333333333
SSMEM1,CFAP52,0.1428571428571428
SSMEM1,GAS7,0.125
SSMEM1,PMP22,0.125
SSMEM1,CDRT4,0.5
SSMEM1,GRAP,0.1111111111111111
SSMEM1,GRAPL,0.1666666666666666
SSMEM1,WSB1,0.1428571428571428
SSMEM1,SEZ6,0.1333333333333333
SSMEM1,CORO6,0.2
SSMEM1,EVI2A,0.6666666666666666
SSMEM1,HEATR9,0.3333333333333333
SSMEM1,SYNRG,0.1111111111111111
SSMEM1,STAC2,0.1111111111111111
SSMEM1,GAST,0.125
SSMEM1,VAT1,0.1111111111111111
SSMEM1,TMEM106A,0.1428571428571428
SSMEM1,CD300LG,0.25
SSMEM1,B4GALNT2,0.1818181818181818
SSMEM1,SGCA,0.1428571428571428
SSMEM1,YPEL2,0.25
SSMEM1,MRC2,0.2
SSMEM1,LIMD2,0.2
SSMEM1,MILR1,0.125
SSMEM1,ABCA9,0.1111111111111111
SSMEM1,CD300LF,0.125
SSMEM1,HN1,0.1428571428571428
SSMEM1,SMIM5,1.0
SSMEM1,AFMID,0.1111111111111111
SSMEM1,PPP1R27,0.2
SSMEM1,SLC16A3,0.1176470588235294
SSMEM1,CD7,0.2222222222222222
SSMEM1,MYL12A,0.1111111111111111
SSMEM1,SETBP1,0.1666666666666666
SSMEM1,SIGLEC15,0.1428571428571428
SSMEM1,CFAP53,0.125
SSMEM1,RSPO4,0.1428571428571428
SSMEM1,C20orf202,0.5
SSMEM1,SNPH,0.1818181818181818
SSMEM1,SIRPB2,0.1818181818181818
SSMEM1,C20orf141,1.0
SSMEM1,C20orf194,0.5
SSMEM1,CHGB,0.1428571428571428
SSMEM1,SPTLC3,0.2
SSMEM1,NKX2-4,0.125
SSMEM1,CD93,0.1333333333333333
SSMEM1,CST9L,0.1666666666666666
SSMEM1,CST1,0.1666666666666666
SSMEM1,COX4I2,0.125
SSMEM1,CCM2L,0.3333333333333333
SSMEM1,MYH7B,0.125
SSMEM1,GTSF1L,0.3333333333333333
SSMEM1,PKIG,0.125
SSMEM1,WFDC12,0.125
SSMEM1,FAM210B,0.25
SSMEM1,FAM209A,0.2857142857142857
SSMEM1,PMEPA1,0.1538461538461538
SSMEM1,THEG,0.1666666666666666
SSMEM1,SHC2,0.1111111111111111
SSMEM1,ODF3L2,0.25
SSMEM1,MIDN,0.1111111111111111
SSMEM1,REEP6,0.2
SSMEM1,C19orf35,0.1111111111111111
SSMEM1,SMIM24,0.5
SSMEM1,CATSPERD,0.125
SSMEM1,MCEMP1,0.3333333333333333
SSMEM1,MUC16,0.25
SSMEM1,ICAM4,0.125
SSMEM1,C19orf38,1.0
SSMEM1,TSPAN16,0.3333333333333333
SSMEM1,CNN1,0.1111111111111111
SSMEM1,ZNF763,0.1428571428571428
SSMEM1,ZNF844,0.1428571428571428
SSMEM1,ZNF625,0.1428571428571428
SSMEM1,RLN3,0.1666666666666666
SSMEM1,ADGRE2,0.1176470588235294
SSMEM1,CIB3,0.25
SSMEM1,KIAA1683,0.25
SSMEM1,LRRC25,0.4
SSMEM1,TM6SF2,0.25
SSMEM1,CHST8,0.2
SSMEM1,HCST,0.2222222222222222
SSMEM1,GGN,0.1428571428571428
SSMEM1,FCGBP,0.2
SSMEM1,PLD3,0.1176470588235294
SSMEM1,SERTAD1,0.125
SSMEM1,B3GNT8,0.2
SSMEM1,RABAC1,0.2222222222222222
SSMEM1,LYPD3,0.1111111111111111
SSMEM1,IRGC,0.1428571428571428
SSMEM1,IGSF23,0.5
SSMEM1,CKM,0.1111111111111111
SSMEM1,GNG8,0.1428571428571428
SSMEM1,EMP3,0.4
SSMEM1,FAM83E,0.25
SSMEM1,FUT2,0.1176470588235294
SSMEM1,HSD17B14,0.125
SSMEM1,CD37,0.1666666666666666
SSMEM1,PTH2,0.1111111111111111
SSMEM1,FLT3LG,0.1428571428571428
SSMEM1,FCGRT,0.2222222222222222
SSMEM1,MYBPC2,0.125
SSMEM1,SIGLEC7,0.125
SSMEM1,SIGLEC10,0.1666666666666666
SSMEM1,SIGLEC5,0.2222222222222222
SSMEM1,SIGLEC14,0.125
SSMEM1,ZNF578,0.125
SSMEM1,ZNF83,0.1428571428571428
SSMEM1,MYADM,0.1176470588235294
SSMEM1,TARM1,0.1111111111111111
SSMEM1,MBOAT7,0.1111111111111111
SSMEM1,TMEM191C,0.5
SSMEM1,GATSL3,0.125
SSMEM1,CCDC157,0.5
SSMEM1,PIK3IP1,0.3333333333333333
SSMEM1,ISX,0.1111111111111111
SSMEM1,APOL6,0.1428571428571428
SSMEM1,TMPRSS6,0.125
SSMEM1,FAM83F,0.25
SSMEM1,NFAM1,0.1333333333333333
SSMEM1,UPK3A,0.1428571428571428
SSMEM1,FAM118A,0.6666666666666666
SSMEM1,ODF3B,0.3333333333333333
SSMEM1,KLHDC7B,0.5
SSMEM1,MAP3K7CL,0.25
SSMEM1,IL10RB,0.1176470588235294
SSMEM1,DNAJC28,0.1666666666666666
SSMEM1,CLDN14,0.1818181818181818
SSMEM1,KCNJ15,0.125
SSMEM1,TFF3,0.125
SSMEM1,UBASH3A,0.1111111111111111
SSMEM1,ICOSLG,0.1176470588235294
SSMEM1,MT-CO2,0.1052631578947368
SSMEM1,MT-ATP6,0.1666666666666666
SSMEM1,MT-CO3,0.1333333333333333
TSGA13,SAMD11,0.2
TSGA13,CALML6,0.1666666666666666
TSGA13,SMIM1,0.2
TSGA13,TNFRSF9,0.1111111111111111
TSGA13,CELA2B,0.2
TSGA13,CELA3A,0.25
TSGA13,IL22RA1,0.125
TSGA13,RSRP1,1.0
TSGA13,PAQR7,0.1111111111111111
TSGA13,SH3BGRL3,0.25
TSGA13,THEMIS2,0.1428571428571428
TSGA13,DCDC2B,0.25
TSGA13,BSDC1,0.5
TSGA13,TMEM54,0.5
TSGA13,GUCA2B,0.1666666666666666
TSGA13,GUCA2A,0.1666666666666666
TSGA13,ZMYND12,0.5
TSGA13,PDZK1IP1,0.3333333333333333
TSGA13,GPX7,0.1111111111111111
TSGA13,FAM159A,0.5
TSGA13,TMEM61,0.5
TSGA13,BSND,0.1111111111111111
TSGA13,SLC44A5,0.1111111111111111
TSGA13,GIPC2,0.25
TSGA13,LRRC39,0.1428571428571428
TSGA13,MYBPHL,0.25
TSGA13,EPS8L3,0.1111111111111111
TSGA13,POLR3GL,0.1666666666666666
TSGA13,ANP32E,0.1111111111111111
TSGA13,FAM63A,0.125
TSGA13,BNIPL,0.125
TSGA13,C1orf56,0.3333333333333333
TSGA13,GABPB2,0.1666666666666666
TSGA13,LYSMD1,0.5
TSGA13,S100A7A,0.1428571428571428
TSGA13,S100A5,0.125
TSGA13,S100A3,0.1428571428571428
TSGA13,SHE,0.5
TSGA13,DCST1,0.1111111111111111
TSGA13,SH2D2A,0.125
TSGA13,ARHGAP30,0.125
TSGA13,KLHDC9,0.5
TSGA13,MPZL1,0.125
TSGA13,COLGALT2,0.25
TSGA13,RGS18,0.1111111111111111
TSGA13,CFHR3,0.25
TSGA13,CFHR5,0.125
TSGA13,PPFIA4,0.1666666666666666
TSGA13,LEMD1,0.5
TSGA13,C1orf186,0.125
TSGA13,TRAF3IP3,0.1666666666666666
TSGA13,TAF1A,0.1428571428571428
TSGA13,OR2L13,0.1428571428571428
TSGA13,ASAP2,0.1666666666666666
TSGA13,ABHD1,0.125
TSGA13,KRTCAP3,0.5
TSGA13,OXER1,0.125
TSGA13,LGALSL,0.5
TSGA13,GKN2,0.2
TSGA13,NAGK,0.1111111111111111
TSGA13,EVA1A,0.1111111111111111
TSGA13,TMSB10,0.1428571428571428
TSGA13,KRCC1,1.0
TSGA13,LYG2,0.1666666666666666
TSGA13,GYPC,0.2
TSGA13,AMER3,0.1666666666666666
TSGA13,GPR39,0.1666666666666666
TSGA13,CYTIP,0.1428571428571428
TSGA13,CCDC148,1.0
TSGA13,BAZ2B,0.1666666666666666
TSGA13,CCDC141,0.1666666666666666
TSGA13,ANKRD44,1.0
TSGA13,ALS2CR12,0.1666666666666666
TSGA13,ALS2CR11,1.0
TSGA13,IKZF2,0.1666666666666666
TSGA13,TNS1,0.125
TSGA13,CRYBA2,0.2
TSGA13,GMPPA,0.2
TSGA13,ASIC4,0.1428571428571428
TSGA13,NYAP2,0.3333333333333333
TSGA13,PTMA,0.1111111111111111
TSGA13,LMCD1,0.1111111111111111
TSGA13,CRELD1,0.125
TSGA13,ANKRD28,0.3333333333333333
TSGA13,XIRP1,0.1428571428571428
TSGA13,MOBP,0.1666666666666666
TSGA13,EIF1B,0.1428571428571428
TSGA13,ZNF620,0.125
TSGA13,CDCP1,0.25
TSGA13,ALS2CL,0.1666666666666666
TSGA13,HEMK1,0.125
TSGA13,IQCF2,0.5
TSGA13,SPATA12,1.0
TSGA13,NXPE3,0.5
TSGA13,NFKBIZ,0.1111111111111111
TSGA13,BTLA,0.1666666666666666
TSGA13,CD200R1L,0.2
TSGA13,LSAMP,0.1428571428571428
TSGA13,SLC12A8,0.125
TSGA13,UROC1,0.1666666666666666
TSGA13,TPRA1,0.1111111111111111
TSGA13,ABTB1,0.125
TSGA13,EFCAB12,0.5
TSGA13,COL6A5,0.1428571428571428
TSGA13,TM4SF1,0.25
TSGA13,SAMD7,0.1428571428571428
TSGA13,RPL22L1,0.2
TSGA13,RTP4,0.125
TSGA13,FAM43A,1.0
TSGA13,DOK7,0.1111111111111111
TSGA13,PPP2R2C,0.1666666666666666
TSGA13,FGFBP2,0.25
TSGA13,C4orf19,0.3333333333333333
TSGA13,SMIM14,0.2
TSGA13,LNX1,0.125
TSGA13,ENAM,0.1111111111111111
TSGA13,C4orf26,0.25
TSGA13,C4orf22,0.3333333333333333
TSGA13,SLC10A6,0.1111111111111111
TSGA13,DAPP1,0.125
TSGA13,USP53,0.1666666666666666
TSGA13,TNIP3,0.1111111111111111
TSGA13,BBS12,0.1111111111111111
TSGA13,GYPB,0.3333333333333333
TSGA13,GYPA,0.1666666666666666
TSGA13,MAB21L2,0.125
TSGA13,TMEM154,0.5
TSGA13,TRIM2,0.125
TSGA13,RNF175,0.125
TSGA13,C4orf45,1.0
TSGA13,SCRG1,0.2
TSGA13,SPATA4,0.2
TSGA13,CENPU,0.1428571428571428
TSGA13,UBE2QL1,0.1428571428571428
TSGA13,CCDC152,1.0
TSGA13,ANXA2R,0.5
TSGA13,CDC20B,0.1428571428571428
TSGA13,ANKRD55,1.0
TSGA13,TMEM171,0.5
TSGA13,FAM169A,0.5
TSGA13,S100Z,0.25
TSGA13,CKMT2,0.1111111111111111
TSGA13,LIX1,0.3333333333333333
TSGA13,TNFAIP8,0.125
TSGA13,PRR16,0.3333333333333333
TSGA13,PPIC,0.125
TSGA13,GRAMD3,0.3333333333333333
TSGA13,AFF4,0.125
TSGA13,JAKMIP2,0.25
TSGA13,ARSI,0.2
TSGA13,MYOZ3,0.1666666666666666
TSGA13,SMIM3,0.3333333333333333
TSGA13,CCNJL,0.125
TSGA13,HMMR,0.1111111111111111
TSGA13,NEURL1B,0.1111111111111111
TSGA13,CREBRF,0.1111111111111111
TSGA13,DOK3,0.1428571428571428
TSGA13,PHYKPL,0.1666666666666666
TSGA13,BTNL8,0.125
TSGA13,FAM217A,1.0
TSGA13,ERVFRD-1,0.1666666666666666
TSGA13,RNF182,0.1666666666666666
TSGA13,HIST1H2AC,0.125
TSGA13,HIST1H2BD,0.1111111111111111
TSGA13,GPX6,0.125
TSGA13,PPP1R18,0.2
TSGA13,IER3,0.125
TSGA13,GPSM3,0.125
TSGA13,PI16,0.2
TSGA13,KIF6,0.1111111111111111
TSGA13,PTCRA,0.3333333333333333
TSGA13,ADGRF4,0.2
TSGA13,LCA5,0.1111111111111111
TSGA13,FAM46A,0.1111111111111111
TSGA13,PRSS35,0.5
TSGA13,PNRC1,0.5
TSGA13,FAM26F,0.25
TSGA13,TRAPPC3L,0.1428571428571428
TSGA13,SLC35F1,0.25
TSGA13,FABP7,0.1111111111111111
TSGA13,SMPDL3A,0.1666666666666666
TSGA13,VNN2,0.1666666666666666
TSGA13,TXLNB,0.3333333333333333
TSGA13,IPCEF1,0.125
TSGA13,SYTL3,0.1111111111111111
TSGA13,TAGAP,0.1428571428571428
TSGA13,SKAP2,0.1111111111111111
TSGA13,TAX1BP1,0.125
TSGA13,PRR15,1.0
TSGA13,MTURN,0.1428571428571428
TSGA13,INMT,0.1111111111111111
TSGA13,C7orf25,1.0
TSGA13,VWC2,0.1111111111111111
TSGA13,SUMF2,0.2
TSGA13,KCTD7,0.1111111111111111
TSGA13,GTF2IRD2,0.1666666666666666
TSGA13,CCDC146,0.25
TSGA13,SAMD9L,0.3333333333333333
TSGA13,PILRA,0.1666666666666666
TSGA13,TSC22D4,0.2
TSGA13,GIGYF1,0.25
TSGA13,MYL10,0.2
TSGA13,ORAI2,0.1666666666666666
TSGA13,POLR2J3,0.1428571428571428
TSGA13,GPR85,0.1428571428571428
TSGA13,SSMEM1,0.5
TSGA13,TMEM139,0.5
TSGA13,FAM131B,0.3333333333333333
TSGA13,ZNF467,0.1666666666666666
TSGA13,GIMAP2,0.1666666666666666
TSGA13,TMEM176B,0.1666666666666666
TSGA13,TMEM176A,0.3333333333333333
TSGA13,CD99,0.125
TSGA13,FAM9C,0.25
TSGA13,ASB9,0.1666666666666666
TSGA13,RAI2,0.25
TSGA13,BEND2,0.5
TSGA13,MAGEB2,0.3333333333333333
TSGA13,CXorf21,0.1111111111111111
TSGA13,ERAS,0.1428571428571428
TSGA13,FAM156A,0.25
TSGA13,TRO,0.1666666666666666
TSGA13,PAGE5,1.0
TSGA13,LINC01420,0.2
TSGA13,VSIG4,0.1111111111111111
TSGA13,ACRC,0.1428571428571428
TSGA13,TMEM35,0.1111111111111111
TSGA13,NXF3,0.1111111111111111
TSGA13,TCEAL5,0.3333333333333333
TSGA13,H2BFWT,0.1428571428571428
TSGA13,TSC22D3,0.1666666666666666
TSGA13,ATP1B4,0.1111111111111111
TSGA13,RAB33A,0.1111111111111111
TSGA13,CT45A1,0.3333333333333333
TSGA13,CT45A3,0.3333333333333333
TSGA13,ARHGEF6,0.1111111111111111
TSGA13,SPANXD,0.3333333333333333
TSGA13,MAGEC2,0.125
TSGA13,IDS,0.1428571428571428
TSGA13,MAGEA9B,0.25
TSGA13,MAGEA11,0.1428571428571428
TSGA13,PNMA5,0.3333333333333333
TSGA13,MYOM2,0.1111111111111111
TSGA13,C8orf74,1.0
TSGA13,FAM167A,1.0
TSGA13,DOK2,0.125
TSGA13,PEBP4,0.5
TSGA13,TNFRSF10D,0.1111111111111111
TSGA13,SLC25A37,0.125
TSGA13,PNMA2,0.3333333333333333
TSGA13,HTRA4,0.1111111111111111
TSGA13,ZMAT4,0.25
TSGA13,PCMTD1,0.2
TSGA13,C8orf46,0.2
TSGA13,RALYL,0.2
TSGA13,NECAB1,0.125
TSGA13,TMEM55A,0.1111111111111111
TSGA13,MATN2,0.1428571428571428
TSGA13,FBXO43,0.1428571428571428
TSGA13,TMEM74,0.1666666666666666
TSGA13,FAM83A,0.125
TSGA13,FAM84B,0.3333333333333333
TSGA13,SPINK4,0.25
TSGA13,PHF24,0.1666666666666666
TSGA13,FAM214B,0.5
TSGA13,CD72,0.1428571428571428
TSGA13,FAM221B,1.0
TSGA13,MAMDC2,0.25
TSGA13,SUSD3,0.3333333333333333
TSGA13,HEMGN,0.25
TSGA13,MORN5,1.0
TSGA13,PAEP,0.125
TSGA13,ODF3,0.1666666666666666
TSGA13,OR51E1,0.1428571428571428
TSGA13,UBQLNL,0.25
TSGA13,PPFIBP2,0.1428571428571428
TSGA13,MPPED2,0.2
TSGA13,PRRG4,0.1428571428571428
TSGA13,CD82,0.25
TSGA13,FAM180B,0.5
TSGA13,C1QTNF4,0.125
TSGA13,AGBL2,0.125
TSGA13,TCN1,0.125
TSGA13,MS4A3,0.1428571428571428
TSGA13,MS4A4A,0.1666666666666666
TSGA13,PGA4,0.1666666666666666
TSGA13,PPP1R32,0.25
TSGA13,DNAJC4,0.1666666666666666
TSGA13,GPHA2,0.1111111111111111
TSGA13,TIGD3,0.3333333333333333
TSGA13,CCDC87,0.1666666666666666
TSGA13,MYEOV,1.0
TSGA13,KRTAP5-11,0.3333333333333333
TSGA13,ARHGEF17,0.1666666666666666
TSGA13,PLEKHB1,0.2
TSGA13,PRSS23,0.1666666666666666
TSGA13,C11orf70,0.25
TSGA13,FXYD6,0.125
TSGA13,MPZL3,0.1666666666666666
TSGA13,MPZL2,0.1428571428571428
TSGA13,UPK2,0.2
TSGA13,VWA5A,0.5
TSGA13,TMEM45B,0.5
TSGA13,NTM,0.1666666666666666
TSGA13,GLB1L2,0.2
TSGA13,SLC16A9,0.125
TSGA13,NPFFR1,0.1111111111111111
TSGA13,ZNF503,0.125
TSGA13,ADIRF,0.125
TSGA13,IFIT1B,0.1428571428571428
TSGA13,CRTAC1,0.25
TSGA13,PYROXD2,0.25
TSGA13,CNNM1,0.1111111111111111
TSGA13,CHST15,0.1428571428571428
TSGA13,FBXL14,0.125
TSGA13,IFFO1,0.1111111111111111
TSGA13,KLRB1,0.1666666666666666
TSGA13,CD69,0.125
TSGA13,TMEM52B,0.3333333333333333
TSGA13,GSG1,0.1111111111111111
TSGA13,EMP1,0.1666666666666666
TSGA13,ERP27,0.1666666666666666
TSGA13,KIAA1551,0.1666666666666666
TSGA13,PCED1B,1.0
TSGA13,H1FNT,0.125
TSGA13,DNAJC22,0.2
TSGA13,KCNH3,0.1111111111111111
TSGA13,METTL7A,0.125
TSGA13,ANKRD33,0.1666666666666666
TSGA13,KRT86,0.1428571428571428
TSGA13,KRT81,0.1428571428571428
TSGA13,KRT79,0.125
TSGA13,MUCL1,0.25
TSGA13,TAC3,0.125
TSGA13,DTX3,0.1428571428571428
TSGA13,LRIG3,0.1428571428571428
TSGA13,GLIPR1,0.1666666666666666
TSGA13,TMTC2,0.125
TSGA13,TCP11L2,0.5
TSGA13,CCDC60,1.0
TSGA13,GATC,0.125
TSGA13,MORN3,0.5
TSGA13,ADGRD1,0.1111111111111111
TSGA13,SERP2,0.1666666666666666
TSGA13,TSC22D1,0.2
TSGA13,LPAR6,0.125
TSGA13,ARL11,0.125
TSGA13,FAM124A,1.0
TSGA13,INTS6,0.125
TSGA13,CCDC70,0.3333333333333333
TSGA13,COMMD6,0.2
TSGA13,SLITRK5,0.1428571428571428
TSGA13,ARGLU1,0.2
TSGA13,ANKRD10,0.5
TSGA13,TMEM255B,0.5
TSGA13,SLC39A2,0.1111111111111111
TSGA13,CMTM5,0.1428571428571428
TSGA13,C14orf105,1.0
TSGA13,TOMM20L,0.1428571428571428
TSGA13,ZBTB25,0.125
TSGA13,TMEM229B,0.5
TSGA13,FAM161B,0.2
TSGA13,PPP4R4,0.125
TSGA13,DLK1,0.125
TSGA13,TNFAIP2,0.125
TSGA13,C14orf180,0.3333333333333333
TSGA13,TGM5,0.125
TSGA13,PATL2,0.125
TSGA13,C15orf43,0.1666666666666666
TSGA13,SECISBP2L,0.1428571428571428
TSGA13,CCPG1,0.125
TSGA13,MYZAP,0.125
TSGA13,RASL12,0.1428571428571428
TSGA13,HIGD2B,0.25
TSGA13,ISLR2,0.2
TSGA13,NRG4,0.125
TSGA13,TMEM266,0.1428571428571428
TSGA13,BCL2A1,0.1111111111111111
TSGA13,ARPIN,0.1666666666666666
TSGA13,NHLRC4,0.3333333333333333
TSGA13,HAGH,0.1111111111111111
TSGA13,NPW,0.1666666666666666
TSGA13,CCDC64B,0.2
TSGA13,IL32,0.1111111111111111
TSGA13,CARHSP1,0.1111111111111111
TSGA13,C16orf45,0.25
TSGA13,METTL9,0.2
TSGA13,AQP8,0.1111111111111111
TSGA13,C16orf54,0.5
TSGA13,TMEM219,0.25
TSGA13,ORAI3,0.1428571428571428
TSGA13,HSD3B7,0.1111111111111111
TSGA13,ZNF843,0.5
TSGA13,SNX20,0.125
TSGA13,DRC7,0.125
TSGA13,CMTM2,0.1666666666666666
TSGA13,RRAD,0.1111111111111111
TSGA13,LRRC36,1.0
TSGA13,EDC4,0.1111111111111111
TSGA13,OSGIN1,0.1111111111111111
TSGA13,FAM92B,0.1666666666666666
TSGA13,CYB5D2,0.1428571428571428
TSGA13,GGT6,0.1111111111111111
TSGA13,TM4SF5,0.125
TSGA13,SLC52A1,0.125
TSGA13,FBXO39,0.3333333333333333
TSGA13,CLEC10A,0.1111111111111111
TSGA13,ACAP1,0.1428571428571428
TSGA13,SHBG,0.2
TSGA13,TMEM88,0.1111111111111111
TSGA13,ODF4,0.2
TSGA13,CFAP52,0.1666666666666666
TSGA13,GAS7,0.1428571428571428
TSGA13,CDRT4,1.0
TSGA13,GRAP,0.125
TSGA13,GRAPL,0.2
TSGA13,WSB1,0.1666666666666666
TSGA13,PIPOX,0.1111111111111111
TSGA13,CORO6,0.25
TSGA13,EVI2A,0.3333333333333333
TSGA13,HEATR9,0.5
TSGA13,SYNRG,0.125
TSGA13,STAC2,0.125
TSGA13,GAST,0.1428571428571428
TSGA13,KLHL10,0.1111111111111111
TSGA13,CD300LG,0.125
TSGA13,SP6,0.1111111111111111
TSGA13,YPEL2,0.3333333333333333
TSGA13,LIMD2,0.25
TSGA13,MILR1,0.1428571428571428
TSGA13,HN1,0.1666666666666666
TSGA13,SMIM5,0.5
TSGA13,AFMID,0.125
TSGA13,PPP1R27,0.25
TSGA13,CD7,0.1111111111111111
TSGA13,MYL12A,0.125
TSGA13,ZNF397,0.1111111111111111
TSGA13,SETBP1,0.2
TSGA13,CFAP53,0.1428571428571428
TSGA13,SERPINB8,0.1111111111111111
TSGA13,RSPO4,0.1666666666666666
TSGA13,C20orf202,1.0
TSGA13,SIRPB1,0.1111111111111111
TSGA13,C20orf141,0.5
TSGA13,C20orf194,1.0
TSGA13,CHGB,0.1666666666666666
TSGA13,NKX2-4,0.1428571428571428
TSGA13,CST9L,0.2
TSGA13,CST1,0.2
TSGA13,CCM2L,0.5
TSGA13,MYH7B,0.1428571428571428
TSGA13,GTSF1L,0.5
TSGA13,PKIG,0.1428571428571428
TSGA13,WFDC12,0.1428571428571428
TSGA13,FAM210B,0.125
TSGA13,FAM209A,0.1428571428571428
TSGA13,THEG,0.2
TSGA13,SHC2,0.125
TSGA13,ODF3L2,0.3333333333333333
TSGA13,MIDN,0.125
TSGA13,C19orf35,0.125
TSGA13,CATSPERD,0.1428571428571428
TSGA13,MCEMP1,0.1666666666666666
TSGA13,PRAM1,0.1111111111111111
TSGA13,MUC16,0.125
TSGA13,C19orf38,0.5
TSGA13,CNN1,0.125
TSGA13,ZNF763,0.1666666666666666
TSGA13,ZNF844,0.1666666666666666
TSGA13,ZNF625,0.1666666666666666
TSGA13,IER2,0.1111111111111111
TSGA13,RLN3,0.2
TSGA13,HSH2D,0.1111111111111111
TSGA13,CIB3,0.3333333333333333
TSGA13,KIAA1683,0.3333333333333333
TSGA13,LRRC25,0.2
TSGA13,TM6SF2,0.125
TSGA13,HCST,0.1111111111111111
TSGA13,GGN,0.1666666666666666
TSGA13,FCGBP,0.25
TSGA13,SERTAD1,0.1428571428571428
TSGA13,RABAC1,0.1111111111111111
TSGA13,IRGC,0.1666666666666666
TSGA13,APOC4,0.1111111111111111
TSGA13,CKM,0.125
TSGA13,GNG8,0.1666666666666666
TSGA13,EMP3,0.2
TSGA13,FAM83E,0.3333333333333333
TSGA13,HSD17B14,0.1428571428571428
TSGA13,CD37,0.2
TSGA13,PTH2,0.125
TSGA13,FCGRT,0.1111111111111111
TSGA13,MYBPC2,0.1428571428571428
TSGA13,SIGLEC7,0.1428571428571428
TSGA13,SIGLEC5,0.1111111111111111
TSGA13,ZNF578,0.1428571428571428
TSGA13,ZNF83,0.1666666666666666
TSGA13,GATSL3,0.1428571428571428
TSGA13,CCDC157,1.0
TSGA13,TCN2,0.1111111111111111
TSGA13,PIK3IP1,0.1666666666666666
TSGA13,ISX,0.125
TSGA13,APOL6,0.1666666666666666
TSGA13,GRAP2,0.1111111111111111
TSGA13,FAM83F,0.3333333333333333
TSGA13,FAM118A,0.3333333333333333
TSGA13,GTSE1,0.1111111111111111
