label,accuracy,f1,pred 0,prob 0,test 0,pred 1,prob 1,test 1,pred 2,prob 2,test 2,pred 3,prob 3,test 3,pred 4,prob 4,test 4,pred 5,prob 5,test 5,pred 6,prob 6,test 6,pred 7,prob 7,test 7,pred 8,prob 8,test 8,pred 9,prob 9,test 9,pred10,prob10,test10,pred11,prob11,test11,pred12,prob12,test12,pred13,prob13,test13,pred14,prob14,test14,pred15,prob15,test15,pred16,prob16,test16,pred17,prob17,test17,pred18,prob18,test18,pred19,prob19,test19,pred20,prob20,test20,pred21,prob21,test21,pred22,prob22,test22,pred23,prob23,test23,pred24,prob24,test24,pred25,prob25,test25,pred26,prob26,test26,pred27,prob27,test27,pred28,prob28,test28,pred29,prob29,test29,pred30,prob30,test30,pred31,prob31,test31,pred32,prob32,test32,pred33,prob33,test33,pred34,prob34,test34,pred35,prob35,test35,pred36,prob36,test36,pred37,prob37,test37,pred38,prob38,test38,pred39,prob39,test39,pred40,prob40,test40,pred41,prob41,test41,pred42,prob42,test42,pred43,prob43,test43,pred44,prob44,test44,pred45,prob45,test45,pred46,prob46,test46,pred47,prob47,test47,pred48,prob48,test48,pred49,prob49,test49,pred50,prob50,test50,pred51,prob51,test51,pred52,prob52,test52,pred53,prob53,test53,pred54,prob54,test54,pred55,prob55,test55,pred56,prob56,test56,pred57,prob57,test57,pred58,prob58,test58,pred59,prob59,test59,pred60,prob60,test60,pred61,prob61,test61,pred62,prob62,test62,pred63,prob63,test63,pred64,prob64,test64,pred65,prob65,test65,pred66,prob66,test66,pred67,prob67,test67,pred68,prob68,test68,pred69,prob69,test69,pred70,prob70,test70,pred71,prob71,test71,pred72,prob72,test72
     541,  38.36%,0.18481848184818483,1,0.45924452,-1,1,0.45924452,-1,1,0.45924452,-1,1,0.45395413,0,1,0.45924452,-1,1,0.45924452,-1,1,0.5442308,-1,1,0.5442308,-1,1,0.5442308,0,1,0.5442308,-1,1,0.5442308,0,1,0.45924452,-1,1,0.45924452,-1,1,0.5442308,-1,1,0.45395413,0,1,0.5442308,-1,1,0.45329073,-1,1,0.45329073,-1,1,0.45378244,1,1,0.45378244,1,1,0.5457786,1,1,0.5457786,1,1,0.45328072,-1,1,0.45328072,-1,1,0.45272458,1,1,0.45272458,1,1,0.4603201,-1,1,0.4603201,-1,1,0.45395413,0,1,0.44640675,0,1,0.44640675,-1,1,0.45395413,0,1,0.5427134,0,1,0.5427134,1,1,0.5427134,0,1,0.45395413,0,1,0.54636407,1,1,0.54636407,1,1,0.54636407,1,1,0.54636407,1,1,0.54636407,1,1,0.54636407,1,1,0.45841584,1,1,0.45841584,1,1,0.45841584,1,1,0.45841584,1,1,0.45841584,1,1,0.45841584,1,1,0.45841584,1,1,0.45841584,1,1,0.45841584,1,1,0.45841584,1,1,0.45841584,1,1,0.45841584,1,1,0.55030817,0,1,0.55030817,0,1,0.55030817,0,1,0.55030817,0,1,0.55030817,0,1,0.55030817,0,1,0.45062172,0,1,0.45062172,0,1,0.45062175,0,1,0.5427134,-1,1,0.5427134,0,1,0.5427134,0,1,0.5427134,0,1,0.45748374,-1,1,0.45748374,0,1,0.45748374,1,1,0.45206267,1,1,0.45206267,1,1,0.45206267,0
     542,  71.23%,0.2773333333333333,0,0.3840362,0,0,0.3840362,0,0,0.3840362,1,0,0.3884362,0,0,0.3840362,1,0,0.3840362,1,0,0.54935384,0,0,0.54935384,0,0,0.54935384,1,0,0.54935384,0,0,0.54935384,1,0,0.3840362,1,0,0.3840362,1,0,0.54935384,1,0,0.3884362,0,0,0.54935384,1,0,0.39339387,0,0,0.39339387,0,0,0.3872752,1,0,0.3872752,1,0,0.56654865,1,0,0.56654865,1,0,0.38846332,0,0,0.38846332,-1,0,0.38696387,0,0,0.38696387,0,0,0.39702082,0,0,0.39702082,-1,0,0.3884362,0,0,0.3898939,0,0,0.3898939,-1,0,0.3884362,0,0,0.5894917,0,0,0.5894917,1,0,0.5894917,0,0,0.3884362,0,0,0.5506828,0,0,0.5506828,0,0,0.5506828,0,0,0.5506828,0,0,0.5506828,0,0,0.5506828,0,0,0.39594555,0,0,0.39594555,0,0,0.39594555,0,0,0.39594555,0,0,0.39594555,-1,0,0.39594555,0,0,0.39594555,0,0,0.39594555,0,0,0.39594555,0,0,0.39594555,0,0,0.39594555,0,0,0.39594555,0,0,0.56234837,0,0,0.56234837,0,0,0.56234837,0,0,0.56234837,0,0,0.56234837,0,0,0.56234837,0,0,0.38665745,0,0,0.38665745,0,0,0.38665745,0,0,0.5894918,0,0,0.5894917,0,0,0.5894917,0,0,0.5894917,0,0,0.3857281,0,0,0.3857281,0,0,0.3857281,0,0,0.39054248,1,0,0.39054248,1,0,0.39054248,1
     543,   2.74%,0.02666666666666667,1,0.5526574,0,1,0.5526574,0,1,0.5526574,0,1,0.55682856,0,1,0.5526574,0,1,0.5526574,0,1,0.5645073,0,1,0.5645073,0,1,0.5645073,0,1,0.5645073,0,1,0.5645073,1,1,0.5526574,0,1,0.5526574,0,1,0.5645073,0,1,0.55682856,0,1,0.5645073,0,1,0.55805016,0,1,0.55805016,0,1,0.56183517,0,1,0.56183517,0,1,0.557076,0,1,0.557076,0,1,0.55524814,0,1,0.55524814,0,1,0.55482715,0,1,0.55482715,0,1,0.5626492,0,1,0.5626492,0,1,0.55682856,0,1,0.5586842,0,1,0.5586841,0,1,0.55682856,0,1,0.5592567,0,1,0.5592567,1,1,0.5592567,0,1,0.55682856,0,1,0.5580694,0,1,0.5580694,0,1,0.5580694,0,1,0.5580694,0,1,0.5580694,0,1,0.5580694,0,1,0.562877,0,1,0.562877,0,1,0.562877,0,1,0.562877,0,1,0.562877,0,1,0.562877,0,1,0.562877,0,1,0.562877,0,1,0.562877,0,1,0.562877,0,1,0.562877,0,1,0.562877,0,1,0.5554394,0,1,0.5554394,0,1,0.5554394,0,1,0.5554394,0,1,0.5554394,0,1,0.5554394,0,1,0.55751836,0,1,0.55751836,0,1,0.55751836,0,1,0.55925655,0,1,0.5592566,0,1,0.5592566,0,1,0.5592566,0,1,0.5537214,0,1,0.5537214,0,1,0.5537214,0,1,0.55556226,0,1,0.55556226,0,1,0.55556226,0
     544,   8.22%,0.05063291139240506,1,0.44293287,0,1,0.44293287,0,1,0.44293287,0,1,0.44087973,0,1,0.44293287,0,1,0.44293287,0,1,0.58899915,0,1,0.58899915,0,1,0.58899915,0,1,0.58899915,0,1,0.58899915,1,1,0.44293287,0,1,0.44293287,0,1,0.58899915,0,1,0.44087973,0,1,0.58899915,0,1,0.43413308,0,1,0.43413308,0,1,0.44327757,-1,1,0.44327757,0,1,0.6062979,-1,1,0.6062979,-1,1,0.44173738,1,1,0.44173738,0,1,0.4514104,-1,1,0.4514104,-1,1,0.4335785,0,1,0.4335785,0,1,0.44087973,0,1,0.44052422,0,1,0.44052428,0,1,0.4408798,0,1,0.589565,0,1,0.589565,0,1,0.589565,0,1,0.44087973,0,1,0.60460836,0,1,0.60460836,0,1,0.60460836,0,1,0.60460836,0,1,0.60460836,0,1,0.60460836,0,1,0.43806776,0,1,0.43806776,0,1,0.43806776,0,1,0.43806776,0,1,0.43806776,1,1,0.43806776,0,1,0.43806776,0,1,0.43806776,1,1,0.43806776,0,1,0.43806776,1,1,0.43806776,0,1,0.43806776,1,1,0.59983975,0,1,0.59983975,0,1,0.59983975,0,1,0.59983975,0,1,0.59983975,0,1,0.59983975,0,1,0.44588494,0,1,0.44588494,0,1,0.4458849,0,1,0.589565,0,1,0.589565,0,1,0.589565,0,1,0.589565,0,1,0.4440666,0,1,0.4440666,0,1,0.4440666,0,1,0.44105995,0,1,0.44105995,0,1,0.44105995,0
     545,  38.36%,0.27722772277227725,1,0.5832251,0,1,0.5832251,0,1,0.5832251,0,1,0.5810423,0,1,0.5832251,0,1,0.5832251,0,0,0.57117754,0,0,0.57117754,0,0,0.57117754,0,0,0.57117754,0,0,0.57117754,0,1,0.5832251,0,1,0.5832251,0,0,0.57117754,0,1,0.5810423,0,0,0.57117754,0,1,0.5781712,0,1,0.5781712,0,1,0.58561206,0,1,0.58561206,0,0,0.5884096,0,0,0.5884096,0,1,0.5794684,0,1,0.5794684,0,1,0.57703775,0,1,0.57703775,0,1,0.5826689,0,1,0.5826689,0,1,0.5810423,0,1,0.5767187,0,1,0.5767187,0,1,0.5810423,0,0,0.59939456,0,0,0.59939456,0,0,0.59939456,0,1,0.5810423,0,0,0.5836188,0,0,0.5836188,0,0,0.5836188,0,0,0.5836188,0,0,0.5836188,0,0,0.5836188,0,1,0.5790091,0,1,0.5790091,0,1,0.5790091,0,1,0.5790091,0,1,0.5790091,0,1,0.5790091,0,1,0.5790091,0,1,0.5790091,0,1,0.5790091,0,1,0.5790091,0,1,0.5790091,0,1,0.5790091,0,0,0.60329765,0,0,0.60329765,0,0,0.60329765,0,0,0.60329765,0,0,0.60329765,0,0,0.60329765,0,1,0.58207285,0,1,0.58207285,0,1,0.5820728,0,0,0.5993946,0,0,0.59939456,0,0,0.59939456,0,0,0.59939456,0,1,0.5826149,0,1,0.5826149,0,1,0.5826149,0,1,0.5797371,0,1,0.5797371,0,1,0.5797371,0
     546,  34.25%,0.17361111111111113,-1,0.35118902,0,-1,0.35118902,0,-1,0.35118902,0,1,0.35602656,0,-1,0.35118902,0,-1,0.35118902,1,0,0.46385545,0,0,0.46385545,0,0,0.46385545,0,0,0.46385545,0,0,0.46385545,0,-1,0.35118902,0,-1,0.35118902,0,0,0.46385545,0,1,0.35602656,0,0,0.46385545,0,1,0.3593495,0,1,0.3593495,0,1,0.35704884,0,1,0.35704884,0,0,0.47353405,-1,0,0.47353405,0,1,0.35336712,0,1,0.35336712,0,1,0.3520506,0,1,0.3520506,-1,1,0.35536158,0,1,0.35536158,0,1,0.35602656,0,1,0.3632523,0,1,0.3632523,0,1,0.35602656,0,0,0.4916532,0,0,0.4916532,1,0,0.4916532,0,1,0.35602656,0,0,0.47694927,1,0,0.47694927,0,0,0.47694927,0,0,0.47694927,0,0,0.47694927,0,0,0.47694927,0,1,0.35994202,0,1,0.35994202,0,1,0.35994202,0,1,0.35994202,0,1,0.35994202,0,1,0.35994202,0,1,0.35994202,0,1,0.35994202,0,1,0.35994202,0,1,0.35994202,0,1,0.35994202,0,1,0.35994202,0,0,0.47817943,0,0,0.47817943,0,0,0.47817943,0,0,0.47817943,0,0,0.47817943,0,0,0.47817943,0,1,0.35301977,0,1,0.35301977,0,1,0.3530198,0,0,0.4916532,0,0,0.4916532,0,0,0.4916532,0,0,0.4916532,0,-1,0.35075888,0,-1,0.35075888,0,-1,0.35075888,0,1,0.35321885,0,1,0.35321885,0,1,0.35321885,0
     547, 100.00%,1.0,0,0.9954569,0,0,0.9954569,0,0,0.9954569,0,0,0.995334,0,0,0.9954569,0,0,0.9954569,0,0,0.9908374,0,0,0.9908374,0,0,0.9908374,0,0,0.9908374,0,0,0.9908374,0,0,0.9954569,0,0,0.9954569,0,0,0.9908374,0,0,0.995334,0,0,0.9908374,0,0,0.99547863,0,0,0.99547863,0,0,0.9944541,0,0,0.9944541,0,0,0.9919985,0,0,0.9919985,0,0,0.9956596,0,0,0.9956596,0,0,0.99605644,0,0,0.99605644,0,0,0.9947961,0,0,0.9947961,0,0,0.995334,0,0,0.99552107,0,0,0.99552107,0,0,0.99533397,0,0,0.9925087,0,0,0.9925087,0,0,0.9925087,0,0,0.995334,0,0,0.99016696,0,0,0.99016696,0,0,0.99016696,0,0,0.99016696,0,0,0.99016696,0,0,0.99016696,0,0,0.9948651,0,0,0.9948651,0,0,0.9948651,0,0,0.9948651,0,0,0.9948651,0,0,0.9948651,0,0,0.9948651,0,0,0.9948651,0,0,0.9948651,0,0,0.9948651,0,0,0.9948651,0,0,0.9948651,0,0,0.99145156,0,0,0.99145156,0,0,0.99145156,0,0,0.99145156,0,0,0.99145156,0,0,0.99145156,0,0,0.9953944,0,0,0.9953944,0,0,0.9953944,0,0,0.9925087,0,0,0.9925087,0,0,0.9925087,0,0,0.9925087,0,0,0.9955326,0,0,0.9955326,0,0,0.9955326,0,0,0.9958026,0,0,0.9958026,0,0,0.9958026,0
     548,   0.00%,0.0,-1,0.603201,0,-1,0.603201,0,-1,0.603201,0,-1,0.59810126,0,-1,0.603201,0,-1,0.603201,0,-1,0.64382005,0,-1,0.64382005,0,-1,0.64382005,0,-1,0.64382005,0,-1,0.64382005,0,-1,0.603201,0,-1,0.603201,0,-1,0.64382005,0,-1,0.59810126,0,-1,0.64382005,0,-1,0.593837,0,-1,0.593837,0,-1,0.5983766,0,-1,0.5983766,0,-1,0.63182294,0,-1,0.63182294,0,-1,0.5990561,0,-1,0.5990561,0,-1,0.5967586,0,-1,0.5967586,0,-1,0.59641653,0,-1,0.59641653,0,-1,0.59810126,0,-1,0.5938225,0,-1,0.5938225,0,-1,0.59810126,0,-1,0.62198985,0,-1,0.62198985,0,-1,0.62198985,0,-1,0.59810126,0,-1,0.6469337,0,-1,0.6469337,0,-1,0.6469337,0,-1,0.6469337,0,-1,0.6469337,0,-1,0.6469337,0,-1,0.5983888,0,-1,0.5983888,0,-1,0.5983888,0,-1,0.5983888,0,-1,0.5983888,0,-1,0.5983888,0,-1,0.5983888,0,-1,0.5983888,0,-1,0.5983888,0,-1,0.5983888,0,-1,0.5983888,0,-1,0.5983888,0,-1,0.646466,0,-1,0.646466,0,-1,0.646466,0,-1,0.646466,0,-1,0.646466,0,-1,0.646466,0,-1,0.6003152,0,-1,0.6003152,0,-1,0.60031515,0,-1,0.6219898,0,-1,0.62198985,0,-1,0.62198985,0,-1,0.62198985,0,-1,0.60150325,0,-1,0.60150325,0,-1,0.60150325,0,-1,0.5970528,0,-1,0.5970528,0,-1,0.5970528,0
     549,   2.74%,0.02666666666666667,-1,0.46834,0,-1,0.46834,0,-1,0.46834,0,-1,0.4642216,0,-1,0.46834,0,-1,0.46834,0,-1,0.485106,0,-1,0.485106,0,-1,0.485106,0,-1,0.485106,-1,-1,0.485106,0,-1,0.46834,0,-1,0.46834,0,-1,0.485106,0,-1,0.4642216,0,-1,0.485106,0,-1,0.4615448,0,-1,0.4615448,0,-1,0.4673846,0,-1,0.4673846,0,-1,0.47847074,0,-1,0.47847074,0,-1,0.46508905,0,-1,0.46508905,0,-1,0.46034098,0,-1,0.46034098,0,-1,0.4657606,0,-1,0.4657606,-1,-1,0.4642216,0,-1,0.45990455,0,-1,0.4599046,0,-1,0.4642216,0,-1,0.47350863,0,-1,0.47350863,0,-1,0.47350863,0,-1,0.4642216,0,-1,0.4820909,0,-1,0.4820909,0,-1,0.4820909,0,-1,0.4820909,0,-1,0.4820909,0,-1,0.4820909,0,-1,0.46609667,0,-1,0.46609667,0,-1,0.46609667,0,-1,0.46609667,0,-1,0.46609667,0,-1,0.46609667,0,-1,0.46609667,0,-1,0.46609667,0,-1,0.46609667,0,-1,0.46609667,0,-1,0.46609667,0,-1,0.46609667,0,-1,0.48414472,0,-1,0.48414472,0,-1,0.48414472,0,-1,0.48414472,0,-1,0.48414472,0,-1,0.48414472,0,-1,0.4651363,0,-1,0.4651363,0,-1,0.46513626,0,-1,0.47350863,0,-1,0.47350863,0,-1,0.47350863,0,-1,0.47350863,0,-1,0.46544522,0,-1,0.46544522,0,-1,0.46544522,0,-1,0.46370178,0,-1,0.46370178,0,-1,0.46370178,0
     550,   5.48%,0.03463203463203463,1,0.4143317,-1,1,0.4143317,0,1,0.4143317,-1,1,0.42305946,0,1,0.4143317,0,1,0.4143317,0,1,0.43716255,0,1,0.43716255,0,1,0.43716255,0,1,0.43716255,0,1,0.43716255,0,1,0.4143317,0,1,0.4143317,0,1,0.43716255,0,1,0.42305946,0,1,0.43716255,0,1,0.42281765,0,1,0.42281765,0,1,0.42900583,0,1,0.42900583,0,1,0.4358841,0,1,0.4358841,0,1,0.41954258,0,1,0.41954258,0,1,0.42160994,1,1,0.42160994,1,1,0.4244322,0,1,0.4244322,0,1,0.42305946,0,1,0.42912486,0,1,0.42912486,0,1,0.4230595,0,1,0.4306073,0,1,0.4306073,1,1,0.4306073,0,1,0.42305946,0,1,0.4326974,-1,1,0.4326974,0,1,0.4326974,0,1,0.4326974,-1,1,0.4326974,0,1,0.4326974,0,1,0.42684487,-1,1,0.42684487,0,1,0.42684487,0,1,0.42684487,0,1,0.42684487,0,1,0.42684487,0,1,0.42684487,0,1,0.42684487,0,1,0.42684487,1,1,0.42684487,0,1,0.42684487,0,1,0.42684487,0,1,0.42634106,0,1,0.42634106,0,1,0.42634106,0,1,0.42634106,0,1,0.42634106,0,1,0.42634106,0,1,0.4238946,-1,1,0.4238946,-1,1,0.4238946,-1,1,0.4306073,0,1,0.4306073,0,1,0.4306073,0,1,0.4306073,0,1,0.41700032,0,1,0.41700032,0,1,0.41700032,0,1,0.42042696,0,1,0.42042696,0,1,0.42042696,0
     551,  34.25%,0.18315018315018317,-1,0.4086941,1,-1,0.4086941,1,-1,0.4086941,1,-1,0.4049923,0,-1,0.4086941,1,-1,0.4086941,1,0,0.39630294,0,0,0.39630294,1,0,0.39630294,1,0,0.39630294,0,0,0.39630294,1,-1,0.4086941,1,-1,0.4086941,1,0,0.39630294,0,-1,0.4049923,0,0,0.39630294,0,-1,0.40087917,0,-1,0.40087917,0,-1,0.39849234,0,-1,0.39849234,0,0,0.4219746,0,0,0.4219746,0,-1,0.40959436,0,-1,0.40959436,0,-1,0.42020535,0,-1,0.42020535,0,-1,0.3851245,0,-1,0.3851245,0,-1,0.4049923,0,-1,0.40787065,0,-1,0.40787065,0,-1,0.4049923,0,0,0.4343114,0,0,0.4343114,0,0,0.4343114,0,-1,0.4049923,0,0,0.40648815,0,0,0.40648815,0,0,0.40648815,0,0,0.40648815,0,0,0.40648815,0,0,0.40648815,0,-1,0.38816783,0,-1,0.38816783,0,-1,0.38816783,0,-1,0.38816783,0,-1,0.38816783,0,-1,0.38816783,0,-1,0.38816783,0,-1,0.38816783,0,-1,0.38816783,0,-1,0.38816783,0,-1,0.38816783,0,-1,0.38816783,0,0,0.4119283,0,0,0.4119283,0,0,0.4119283,0,0,0.4119283,0,0,0.4119283,0,0,0.4119283,0,-1,0.41138333,0,-1,0.41138333,0,-1,0.41138333,0,0,0.43431148,0,0,0.4343114,0,0,0.4343114,0,0,0.4343114,0,-1,0.41152608,0,-1,0.41152608,0,-1,0.41152608,0,-1,0.4105431,0,-1,0.4105431,0,-1,0.4105431,0
     552,  45.21%,0.4122383252818035,1,0.5359601,1,1,0.5359601,1,1,0.5359601,1,1,0.54041857,0,1,0.5359601,1,1,0.5359601,1,0,0.5736469,0,0,0.5736469,0,0,0.5736469,1,0,0.5736469,0,0,0.5736469,1,1,0.5359601,1,1,0.5359601,1,0,0.5736469,0,1,0.54041857,0,0,0.5736469,0,1,0.5413424,0,1,0.5413424,0,1,0.5438284,0,1,0.5438284,0,0,0.640104,0,0,0.640104,0,1,0.5368814,0,1,0.5368814,0,1,0.5374908,0,1,0.5374908,0,1,0.537841,0,1,0.537841,0,1,0.54041857,0,1,0.54563284,0,1,0.54563284,0,1,0.54041857,0,0,0.6504444,0,0,0.6504444,0,0,0.6504444,0,1,0.54041857,0,0,0.5748263,0,0,0.5748263,0,0,0.5748263,0,0,0.5748263,0,0,0.5748263,0,0,0.5748263,0,1,0.5397646,0,1,0.5397646,0,1,0.5397646,0,1,0.5397646,0,1,0.5397646,0,1,0.5397646,0,1,0.5397646,0,1,0.5397646,0,1,0.5397646,0,1,0.5397646,0,1,0.5397646,0,1,0.5397646,0,0,0.5995449,0,0,0.5995449,0,0,0.5995449,0,0,0.5995449,0,0,0.5995449,0,0,0.5995449,0,1,0.5404764,0,1,0.5404764,0,1,0.5404764,0,0,0.65044445,0,0,0.6504444,0,0,0.6504444,0,0,0.6504444,0,1,0.5369025,0,1,0.5369025,0,1,0.5369025,0,1,0.5375006,0,1,0.5375006,0,1,0.5375006,0
     553,  94.52%,0.4859154929577465,0,0.680398,0,0,0.680398,0,0,0.680398,1,0,0.6703458,0,0,0.680398,0,0,0.680398,1,0,0.6957139,0,0,0.6957139,0,0,0.6957139,0,0,0.6957139,0,0,0.6957139,0,0,0.680398,1,0,0.680398,1,0,0.6957139,0,0,0.6703458,0,0,0.6957139,0,0,0.6697703,0,0,0.6697703,0,0,0.66188663,0,0,0.66188663,0,0,0.757221,0,0,0.757221,0,0,0.6766743,0,0,0.6766743,0,0,0.6814188,0,0,0.6814188,0,0,0.66448873,0,0,0.66448873,0,0,0.6703458,0,0,0.6654898,0,0,0.66548973,0,0,0.6703458,0,0,0.75712514,0,0,0.75712514,0,0,0.75712514,0,0,0.6703458,0,0,0.7033691,0,0,0.7033691,0,0,0.7033691,0,0,0.7033691,0,0,0.7033691,0,0,0.7033691,0,0,0.6642232,0,0,0.6642232,0,0,0.6642232,0,0,0.6642232,0,0,0.6642232,0,0,0.6642232,0,0,0.6642232,0,0,0.6642232,0,0,0.6642232,0,0,0.6642232,0,0,0.6642232,0,0,0.6642232,0,0,0.7184415,0,0,0.7184415,0,0,0.7184415,0,0,0.7184415,0,0,0.7184415,0,0,0.7184415,0,0,0.6685314,0,0,0.6685314,0,0,0.6685314,0,0,0.75712514,0,0,0.75712514,0,0,0.75712514,0,0,0.75712514,0,0,0.67707074,0,0,0.67707074,0,0,0.67707074,0,0,0.67635787,0,0,0.67635787,0,0,0.67635787,0
     554,  10.96%,0.09876543209876543,1,0.46150944,1,1,0.46150944,1,1,0.46150944,1,1,0.4673284,0,1,0.46150944,1,1,0.46150944,1,1,0.46235397,0,1,0.46235397,0,1,0.46235397,1,1,0.46235397,0,1,0.46235397,0,1,0.46150944,1,1,0.46150944,1,1,0.46235397,0,1,0.4673284,0,1,0.46235397,0,1,0.47065786,0,1,0.47065786,0,1,0.47135338,0,1,0.47135338,0,1,0.44169557,0,1,0.44169557,0,1,0.46317372,0,1,0.46317372,0,1,0.4589699,0,1,0.4589699,0,1,0.47658992,0,1,0.47658992,0,1,0.4673284,0,1,0.4697292,0,1,0.46972916,0,1,0.46732843,0,1,0.43867162,0,1,0.43867162,0,1,0.43867162,0,1,0.4673284,0,1,0.4458918,0,1,0.4458918,0,1,0.4458918,0,1,0.4458918,0,1,0.4458918,0,1,0.4458918,0,1,0.4754884,0,1,0.4754884,0,1,0.4754884,0,1,0.4754884,0,1,0.4754884,0,1,0.4754884,0,1,0.4754884,0,1,0.4754884,0,1,0.4754884,0,1,0.4754884,0,1,0.4754884,0,1,0.4754884,0,1,0.4477759,0,1,0.4477759,0,1,0.4477759,0,1,0.4477759,0,1,0.4477759,0,1,0.4477759,0,1,0.46373188,0,1,0.46373188,0,1,0.46373188,0,1,0.43867162,0,1,0.43867162,0,1,0.43867162,0,1,0.43867162,0,1,0.4607367,0,1,0.4607367,0,1,0.4607367,0,1,0.46392277,0,1,0.46392277,0,1,0.46392277,0
     555,  47.95%,0.4324877250409165,1,0.45802355,1,1,0.45802355,1,1,0.45802355,1,1,0.46357223,0,1,0.45802355,1,1,0.45802355,1,0,0.43650055,0,0,0.43650055,0,0,0.43650055,0,0,0.43650055,0,0,0.43650055,0,1,0.45802355,1,1,0.45802355,1,0,0.43650055,0,1,0.46357223,0,0,0.43650055,0,1,0.46585494,0,1,0.46585494,0,1,0.46708673,0,1,0.46708673,0,0,0.45449543,0,0,0.45449543,0,1,0.45882517,0,1,0.45882517,0,1,0.456743,0,1,0.456743,0,1,0.46612063,0,1,0.46612063,0,1,0.46357223,0,1,0.46788654,0,1,0.4678865,0,1,0.46357223,0,0,0.46462405,0,0,0.46462405,0,0,0.46462405,0,1,0.46357223,0,0,0.4572326,0,0,0.4572326,0,0,0.4572326,0,0,0.4572326,0,0,0.4572326,0,0,0.4572326,0,1,0.46591204,0,1,0.46591204,0,1,0.46591204,0,1,0.46591204,0,1,0.46591204,0,1,0.46591204,0,1,0.46591204,0,1,0.46591204,0,1,0.46591204,0,1,0.46591204,0,1,0.46591204,0,1,0.46591204,0,0,0.4505608,0,0,0.4505608,0,0,0.4505608,0,0,0.4505608,0,0,0.4505608,0,0,0.4505608,0,1,0.46023765,0,1,0.46023765,0,1,0.46023765,0,0,0.46462405,0,0,0.46462405,0,0,0.46462405,0,0,0.46462405,0,1,0.4573856,0,1,0.4573856,0,1,0.4573856,0,1,0.45953345,0,1,0.45953345,0,1,0.45953345,0
     556,  47.95%,0.30168350168350166,1,0.37082893,0,1,0.37082893,0,1,0.37082893,1,1,0.38159248,0,1,0.37082893,0,1,0.37082893,1,0,0.47974327,0,0,0.47974327,0,0,0.47974327,0,0,0.47974327,0,0,0.47974327,0,1,0.37082893,1,1,0.37082893,1,0,0.47974327,0,1,0.38159248,0,0,0.47974327,-1,1,0.38640112,0,1,0.38640112,0,1,0.38766107,0,1,0.38766107,0,0,0.50139683,0,0,0.50139683,0,1,0.37738842,0,1,0.37738842,0,1,0.37477028,1,1,0.37477028,1,1,0.3902875,0,1,0.3902875,0,1,0.38159248,0,1,0.38832015,0,1,0.38832015,0,1,0.38159248,0,0,0.5224345,0,0,0.5224345,0,0,0.5224345,0,1,0.38159248,0,0,0.48022744,0,0,0.48022744,0,0,0.48022744,0,0,0.48022744,0,0,0.48022744,0,0,0.48022744,0,1,0.39320445,0,1,0.39320445,0,1,0.39320445,0,1,0.39320445,0,1,0.39320445,0,1,0.39320445,0,1,0.39320445,0,1,0.39320445,0,1,0.39320445,0,1,0.39320445,0,1,0.39320445,0,1,0.39320445,0,0,0.49080718,0,0,0.49080718,0,0,0.49080718,0,0,0.49080718,0,0,0.49080718,0,0,0.49080718,0,1,0.37984845,1,1,0.37984845,1,1,0.37984845,1,0,0.5224345,0,0,0.5224345,1,0,0.5224345,0,0,0.5224345,0,1,0.37309805,0,1,0.37309805,0,1,0.37309805,0,1,0.3794247,0,1,0.3794247,0,1,0.3794247,0
     557,  31.51%,0.1803921568627451,-1,0.3999334,1,-1,0.3999334,1,-1,0.3999334,1,-1,0.38522935,0,-1,0.3999334,0,-1,0.3999334,1,0,0.4255703,0,0,0.4255703,0,0,0.4255703,0,0,0.4255703,0,0,0.4255703,1,-1,0.3999334,1,-1,0.3999334,1,0,0.4255703,0,-1,0.38522935,0,0,0.4255703,0,-1,0.37991247,0,-1,0.37991247,0,-1,0.3765125,1,-1,0.3765125,1,0,0.42354345,1,0,0.42354345,1,-1,0.39360002,0,-1,0.39360002,0,-1,0.39314058,1,-1,0.39314058,0,-1,0.3708328,0,-1,0.3708328,0,-1,0.38522935,0,-1,0.37640038,0,-1,0.37640038,0,-1,0.38522932,0,0,0.4389925,0,0,0.4389925,0,0,0.4389925,0,-1,0.38522935,0,0,0.43400368,0,0,0.43400368,0,0,0.43400368,0,0,0.43400368,0,0,0.43400368,0,0,0.43400368,0,-1,0.36735666,0,-1,0.36735666,0,-1,0.36735666,0,-1,0.36735666,0,-1,0.36735666,0,-1,0.36735666,0,-1,0.36735666,0,-1,0.36735666,0,-1,0.36735666,0,-1,0.36735666,0,-1,0.36735666,0,-1,0.36735666,0,0,0.4302349,0,0,0.4302349,0,0,0.4302349,0,0,0.4302349,0,0,0.4302349,0,0,0.4302349,0,-1,0.38972753,0,-1,0.38972753,0,-1,0.38972753,0,0,0.43899256,0,0,0.43899256,1,0,0.43899256,0,0,0.43899256,-1,-1,0.39813316,0,-1,0.39813316,0,-1,0.39813316,0,-1,0.39051795,1,-1,0.39051795,1,-1,0.39051795,0
